,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202506050301,1,1,1,ベアアッコチャン,牝2,55.0,木幡巧,0:1:13.5,,7,14.4,38.1,,美浦  杉浦,478(+2)
202506050301,2,8,13,マメーアップル,牝2,52.0,▲小林美,0:1:13.7,1.1/2,6,9.9,39.3,,美浦  岩戸,428(-6)
202506050301,3,4,6,フローライト,牝2,55.0,横山武,0:1:14.3,3.1/2,4,5.2,39.1,,美浦  池上,424(-6)
202506050301,4,7,12,クールフィールド,牝2,55.0,石橋脩,0:1:14.3,クビ,8,91.4,39.8,,美浦  矢野,440(0)
202506050301,5,4,5,アクロスメモリア,牝2,55.0,戸崎圭,0:1:14.4,3/4,2,4.2,39.4,,美浦  田島,476(-4)
202506050301,6,5,7,ヘヴンズドライブ,牝2,52.0,▲石田,0:1:14.5,クビ,9,129.7,39.8,,美浦  和田勇,420(0)
202506050301,7,3,4,ミュージックレイン,牝2,55.0,江田照,0:1:14.6,1/2,5,9.0,40.3,,美浦  村田,452(0)
202506050301,8,8,14,ジーティージェミル,牝2,52.0,▲遠藤,0:1:14.6,アタマ,3,4.5,39.4,,美浦  伊藤伸,440(-2)
202506050301,9,2,2,ソチミルコ,牝2,55.0,マーカ,0:1:14.9,1.1/2,1,3.6,40.2,,美浦  宮田,442(-6)
202506050301,10,3,3,ブルーアンバー,牝2,55.0,小林脩,0:1:15.2,2,12,180.8,40.2,,美浦  高橋文,410(-2)
202506050301,11,6,10,スウィートラキ,牝2,53.0,△長浜,0:1:15.3,クビ,10,131.7,40.3,,美浦  堀内,434(-14)
202506050301,12,5,8,ジェンダウィナー,牝2,55.0,原,0:1:15.4,1/2,11,172.0,40.5,,美浦  青木,472(+4)
202506050301,13,7,11,ソワンドヴィクター,牝2,55.0,菊沢,0:1:17.3,大,13,237.5,41.7,,美浦  石栗,410(-2)
202506050301,14,6,9,フクシマエクラ,牝2,52.0,▲佐藤,0:1:17.7,2.1/2,14,303.9,40.2,,美浦  的場,358(-4)
