,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202506050809,1,4,6,コーチェラバレー,牡3,56.0,Ｃデム,0:2:33.6,,2,3.6,35.7,5-5-7-4,栗東 安田,436(-2)
202506050809,2,5,8,ピックデムッシュ,牡3,56.0,ルメー,0:2:33.8,1.1/2,1,2.3,35.5,8-8-10-9,美浦 鹿戸,462(+2)
202506050809,3,6,9,オストラヴァ,牡3,54.0,津村,0:2:33.9,クビ,4,9.1,36.2,2-2-3-3,美浦 林,480(+10)
202506050809,4,7,12,フィーリウス,牡3,55.0,マーカ,0:2:33.9,ハナ,3,4.3,36.4,3-4-2-1,美浦 手塚久,512(+2)
202506050809,5,3,4,ウインマイルート,牡6,56.0,丹内,0:2:34.1,1.1/2,12,175.8,36.0,7-5-9-8,美浦 鈴木慎,450(0)
202506050809,6,2,2,エコロレイズ,牡4,56.0,菅原明,0:2:34.2,1/2,7,36.3,36.4,3-2-3-4,美浦 岩戸,504(0)
202506050809,7,8,14,オウケンボルト,牡6,54.0,北村友,0:2:34.2,ハナ,13,202.1,35.8,10-10-11-11,美浦 土田,456(-2)
202506050809,8,7,11,ショウナンガチ,牡4,55.0,池添,0:2:34.2,アタマ,10,89.2,35.7,11-11-12-12,栗東 須貝,504(-2)
202506050809,9,4,5,ラーシャローム,牡3,54.0,長浜,0:2:34.4,1.1/4,9,75.7,35.9,8-8-12-13,美浦 奥村武,480(+10)
202506050809,10,8,13,リギーロ,牡3,55.0,佐々木,0:2:34.7,1.1/2,6,27.2,37.0,12-12-3-4,美浦 栗田,476(0)
202506050809,11,3,3,ソワドリヨン,牝5,53.0,舟山,0:2:34.8,3/4,11,123.9,37.0,13-13-3-4,美浦 古賀,486(+2)
202506050809,12,5,7,セイウンパシュート,牡5,55.0,プーシ,0:2:34.8,クビ,8,70.1,36.8,5-5-7-9,美浦 上原博,474(-2)
202506050809,13,1,1,ボンドロア,牡3,54.0,横山典,0:2:37.4,大,5,11.8,39.9,1-1-1-2,栗東 松永幹,470(+6)
202506050809,14,6,10,サツキスマイル,牝5,50.0,佐藤,0:2:39.1,10,14,372.2,39.4,14-14-14-14,美浦 石栗,422(+12)
