,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202506050710,1,4,4,エコロデュエル,牡6,63.0,草野,0:4:46.8,,1,1.5,14.0,,美浦 岩戸,480(-2)
202506050710,2,1,1,ネビーイーム,牡7,63.0,小牧加,0:4:47.6,5,2,3.7,14.0,,栗東 佐々木,530(-6)
202506050710,3,7,7,フェーレンベルク,牡5,63.0,上野,0:4:47.9,1.1/2,4,10.6,14.0,,美浦 千葉,482(+6)
202506050710,4,6,6,ジューンベロシティ,牡7,63.0,高田,0:4:48.5,4,3,5.3,14.1,,栗東 武英,470(-2)
202506050710,5,8,9,プラチナドリーム,牡6,63.0,石神深,0:4:49.7,7,6,73.6,14.1,,美浦 菊川,484(0)
202506050710,6,3,3,ピーターサイト,牡5,63.0,森一,0:4:49.8,1/2,5,29.7,14.1,,美浦 村田,478(-2)
202506050710,7,8,10,メイショウアツイタ,牡7,63.0,難波,0:4:50.1,2,7,101.3,14.2,,栗東 高橋忠,510(+2)
202506050710,8,7,8,アルデドゥオーモ,牡4,63.0,伴,0:4:50.2,クビ,9,163.9,14.2,,美浦 矢野,496(0)
202506050710,9,2,2,タマモエース,牡6,63.0,小野寺,0:4:50.2,クビ,8,138.0,14.2,,栗東 宮地,488(-4)
202506050710,10,5,5,タンジェントアーク,セ7,63.0,五十嵐,0:4:50.3,3/4,10,206.1,14.2,,美浦 田村,448(+10)
