,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202506050308,1,7,12,ミライヘノカギ,牡3,57.0,戸崎圭,0:1:54.3,,2,3.3,38.2,,美浦 上原佑,534(+6)
202506050308,2,8,14,パイシャオピン,牝3,55.0,横山武,0:1:54.3,ハナ,6,20.5,37.3,,美浦 鈴木伸,458(-8)
202506050308,3,1,1,メリークリスマス,牡3,57.0,菊沢,0:1:54.5,1.1/4,1,2.5,38.2,,美浦 小手川,502(+6)
202506050308,4,6,10,コスモオピニオン,牡5,58.0,マーカ,0:1:54.7,1,13,131.6,38.4,,美浦 黒岩,518(+12)
202506050308,5,5,8,プチブール,牝4,53.0,▲石田,0:1:54.7,ハナ,7,25.9,38.1,,美浦 小西,448(0)
202506050308,6,5,9,ピコシー,牡3,57.0,内田博,0:1:54.8,1/2,11,87.2,38.0,,美浦 奥村武,472(0)
202506050308,7,4,7,シグムンド,牡4,58.0,原,0:1:54.9,クビ,9,33.7,38.8,,美浦 岩戸,508(+4)
202506050308,8,2,3,ロゼル,牡5,56.0,△長浜,0:1:55.4,3.1/2,12,96.2,38.5,,美浦 大和田,490(+2)
202506050308,9,6,11,タカサンフェイス,牡5,55.0,▲小林美,0:1:55.5,1/2,10,74.2,39.1,,栗東 森田,480(+4)
202506050308,10,4,6,スマートカイロス,牡3,57.0,プーシ,0:1:55.7,1,5,9.6,39.9,,栗東 矢作,510(-8)
202506050308,11,7,13,ゲンパチルーナ,牝3,55.0,横山琉,0:1:55.8,クビ,8,27.1,39.7,,美浦 西田,436(-4)
202506050308,12,3,4,オセアバトルプラン,牡5,58.0,佐々木,0:1:55.8,クビ,15,234.0,38.1,,美浦 菊川,490(+10)
202506050308,13,8,15,ロングウェイホーム,牡3,57.0,荻野極,0:1:55.9,クビ,3,7.7,39.9,,美浦 伊坂,528(+4)
202506050308,14,2,2,マンノステータス,牡5,58.0,吉田豊,0:1:56.4,3,14,137.2,39.1,,美浦 小野,534(0)
202506050308,中止,3,5,エクリプスルバン,セ4,55.0,▲舟山,,,4,8.3,,,美浦 田中博,452(+16)
