,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,プティシラー,牝3,53.0,△長浜,上原博,,美浦,2023101141,01214,アメリカンペイトリオット,トリンカデイラ,Lope de Vega,-0.11195705697374654,2
1,1,2,ルビーサンセット,牝3,55.0,荻野極,柄崎,,美浦,2023107338,01160,マジェスティックウォリアー,レッドソンブレロ,キングカメハメハ,-1.3101689904496008,10
2,2,3,レウコテア,牝3,55.0,津村,西園翔,,栗東,2023103787,01092,ゴールドシップ,スアデラ,ゴールドアリュール,-1.7600571483443848,13
3,2,4,アスクドゥチャンプ,牡3,57.0,横山武,藤原,,栗東,2023103734,01170,Essential Quality,レッドラーク,Epaulette,-0.8499658076514868,5
4,3,5,ミアルーチェ,牝3,55.0,北村友,加藤士,,美浦,2023107408,01102,ルーラーシップ,アースマリン,マリエンバード,-0.05072501158372564,1
5,3,6,トウカイティエラ,牝3,55.0,菅原明,高木,,美浦,2023102134,01179,イスラボニータ,カレイメモワール,アドマイヤムーン,-1.8994972572035094,14
6,4,7,ナムラコハル,牝3,55.0,木幡巧,堀内,,美浦,2023106238,01162,フォーウィールドライブ,ナムラココロ,サウスヴィグラス,-0.5422263567955756,4
7,4,8,ヘルヴィッツ,牡3,57.0,丸田,柄崎,,美浦,2023100534,01117,ミスターメロディ,サイエン,バゴ,-0.8588027730462758,6
8,5,9,ラガッツァケコーレ,牝3,55.0,柴田大,田中剛,,美浦,2023104109,01009,ロゴタイプ,ラガッツァカリーナ,ヴァーミリアン,-1.1919492311389983,9
9,5,10,リバーブレーション,牡3,54.0,▲上里,清水英,,美浦,2023102377,01217,マインドユアビスケッツ,シュエットヌーベル,スマートファルコン,-1.9432830461225936,15
10,6,11,ノースブルースカイ,牝3,55.0,松岡,堀内,,美浦,2023105164,01085,ダノンレジェンド,レッドペルル,ディープインパクト,-1.6965315437993063,12
11,6,12,ベラジオカイザー,牡3,55.0,佐々木,伊藤大,,美浦,2023107507,01197,Victor Ludorum,Locomotion,ストリートセンス,-1.5318384675588843,11
12,7,13,クィーンコッチャン,牝3,55.0,原田和,小野,,美浦,2023100272,01143,エポカドーロ,ノボピュアリティ,ノボトゥルー,-1.1049866698933448,8
13,7,14,ヴィスクレス,牡3,57.0,岩田康,矢嶋,,美浦,2023106167,05203,スワーヴリチャード,スプリングイズヒア,キングカメハメハ,-0.9203909534772938,7
14,8,15,アンジュブルー,牝3,55.0,柴田善,稲垣,,美浦,2023103281,00641,ダノンスマッシュ,アンシェルブルー,マンハッタンカフェ,-2.1735932822357964,16
15,8,16,フライトマップ,牡3,57.0,石橋脩,小手川,,美浦,2023100733,01077,Liam's Map,エノラゲイ,Uncle Mo,-0.3286218176192316,3
