,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202607010309,1,1,1,ミトノオルフェ,牡4,58.0,三浦,0:1:20.0,,4,7.3,34.1,,栗東 前川,510(-8)
202607010309,2,6,6,パルティクラール,牝6,56.0,国分恭,0:1:20.2,1.1/4,7,15.5,34.5,,栗東 牧浦,526(+2)
202607010309,3,7,7,ガンマジーティーピ,牡4,58.0,松若,0:1:20.3,1/2,6,10.6,34.4,,栗東 渡辺,470(+6)
202607010309,4,7,8,メイケイバートン,牡7,58.0,柴田裕,0:1:20.5,1.1/4,9,39.1,35.0,,栗東 中竹,482(-4)
202607010309,5,8,10,ダノンキラウェア,牡5,58.0,川田,0:1:20.5,アタマ,2,4.5,34.8,,栗東 中内田,474(+2)
202607010309,6,4,4,ミクストベリーズ,牡4,58.0,横山武,0:1:20.6,1/2,5,7.8,34.6,,美浦 伊藤圭,478(-4)
202607010309,7,8,9,タイキヴァンクール,牡5,58.0,小崎,0:1:20.8,1.1/4,8,22.2,35.3,,栗東 中尾,528(+6)
202607010309,8,5,5,ホーリーブラッサム,牝4,56.0,団野,0:1:20.9,3/4,1,2.6,35.6,,栗東 斉藤崇,486(+6)
202607010309,9,3,3,ワース,牡4,58.0,吉村,0:1:21.0,1/2,3,6.3,35.4,,美浦 上原佑,504(+6)
202607010309,10,2,2,ラーテル,セ6,58.0,嶋田,0:1:21.1,3/4,10,324.6,34.8,,美浦 室井,472(-2)
