,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202607010111,1,5,7,テーオーマルコーニ,牡4,57.0,高杉,0:1:54.1,,1,2.5,36.2,,栗東 奥村豊,496(-8)
202607010111,2,6,9,スマートスピア,牡5,57.0,鮫島駿,0:1:54.1,ハナ,2,3.0,36.5,,栗東 池江,508(-6)
202607010111,3,8,13,モモンウールー,牝5,53.0,西塚,0:1:54.5,2.1/2,5,12.4,37.0,,栗東 池添,474(0)
202607010111,4,8,14,ケーヴァラ,牡5,56.0,柴田裕,0:1:54.7,1,3,7.1,37.2,,栗東 羽月,494(+2)
202607010111,5,6,10,サンカルミア,牡5,55.0,中井,0:1:54.8,1/2,6,20.1,37.1,,美浦 伊坂,492(+2)
202607010111,6,7,11,メイショウジェンマ,牡6,54.0,小沢,0:1:55.1,2,13,124.7,37.2,,栗東 飯田,468(-2)
202607010111,7,4,5,パーサヴィアランス,牡7,54.0,松本,0:1:55.1,クビ,10,61.6,37.0,,栗東 西村,462(-8)
202607010111,8,3,3,タッチャブル,牡6,54.0,松若,0:1:55.2,1/2,9,28.6,36.7,,栗東 中村,524(0)
202607010111,9,4,6,ジュンラトゥール,牡5,55.0,浜中,0:1:55.2,アタマ,4,11.6,37.3,,栗東 浜田,468(+12)
202607010111,10,2,2,ネクストダンサー,牝4,53.0,黛,0:1:55.3,1/2,8,23.0,37.5,,美浦 伊藤圭,496(0)
202607010111,11,5,8,サイモンコーラル,牝6,52.0,秋山稔,0:1:55.6,1.1/2,11,102.8,37.3,,栗東 羽月,472(+2)
202607010111,12,7,12,シンボリノエル,牝5,53.0,富田,0:1:55.7,3/4,7,20.1,37.6,,美浦 秋本,490(-20)
202607010111,13,1,1,サイモンルモンド,セ9,50.0,森田,0:1:55.7,ハナ,14,163.9,37.3,,美浦 的場,454(-10)
202607010111,14,3,4,コパノヴィンセント,牡4,55.0,水沼,0:1:55.9,1,12,116.7,36.8,,美浦 上原博,558(-2)
