,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202607010411,1,8,18,アイサンサン,牝4,55.0,幸,0:1:19.6,,12,27.6,34.2,1-1,栗東 橋田,458(-4)
202607010411,2,4,8,ソルトクィーン,牝5,55.0,富田,0:1:19.6,アタマ,5,9.1,33.8,5-3,栗東 武英,444(-2)
202607010411,3,5,10,セフィロ,牝6,55.0,吉田隼,0:1:19.8,1.1/4,13,34.1,33.6,9-9,美浦 菊沢,470(+2)
202607010411,4,7,15,ワイドラトゥール,牝5,56.0,西塚,0:1:19.8,アタマ,7,11.9,33.2,14-14,栗東 藤原,442(+12)
202607010411,5,4,7,チェルビアット,牝4,55.0,西村淳,0:1:19.8,ハナ,2,5.9,33.8,8-6,栗東 高野,492(-2)
202607010411,6,1,1,マピュース,牝4,56.0,田辺,0:1:19.9,1/2,3,7.4,33.7,11-9,美浦 和田勇,494(-2)
202607010411,7,3,5,ウイントワイライト,牝4,55.0,横山典,0:1:19.9,ハナ,4,8.6,33.1,15-15,栗東 西園翔,450(0)
202607010411,8,3,6,ナムラクララ,牝4,55.0,浜中,0:1:19.9,クビ,6,10.3,34.2,3-3,栗東 長谷川,472(-12)
202607010411,9,8,17,リラボニート,牝5,55.0,田山,0:1:20.0,1/2,11,26.4,33.6,12-12,栗東 須貝,466(0)
202607010411,10,8,16,ドロップオブライト,牝7,56.0,松若,0:1:20.2,3/4,1,5.7,33.4,15-15,栗東 福永,440(0)
202607010411,11,6,12,カルプスペルシュ,牝4,55.0,横山武,0:1:20.2,ハナ,8,12.8,34.6,2-2,栗東 石坂,474(+4)
202607010411,12,1,2,レディマリオン,牝5,55.0,吉村,0:1:20.2,クビ,9,13.8,34.3,6-6,栗東 長谷川,462(+14)
202607010411,13,7,13,アブキールベイ,牝4,56.0,小崎,0:1:20.2,アタマ,14,39.5,33.7,12-12,栗東 坂口,440(-4)
202607010411,14,6,11,スリールミニョン,牝4,55.0,丸山,0:1:20.4,1,10,23.9,34.7,3-3,栗東 高橋康,458(+2)
202607010411,15,2,3,モリノドリーム,牝7,55.0,小林美,0:1:20.4,クビ,17,126.4,33.7,15-15,美浦 鈴木伸,492(0)
202607010411,16,7,14,シンバーシア,牝5,55.0,団野,0:1:20.7,1.3/4,16,58.2,34.5,9-9,美浦 萩原,458(-4)
202607010411,17,5,9,マサノカナリア,牝5,55.0,古川吉,0:1:20.8,3/4,15,54.4,34.9,6-6,栗東 藤野,464(-2)
202607010411,18,2,4,カンパニョーラ,牝7,55.0,嶋田,0:1:20.9,クビ,18,204.2,33.9,18-18,美浦 伊坂,470(+4)
