,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202607010407,1,7,13,テルアスワッド,セ4,55.0,▲田山,0:1:54.3,,8,27.4,37.0,1-1-2-2,栗東 須貝,486(-6)
202607010407,2,5,9,ローズマイスター,牡4,58.0,横山武,0:1:54.5,1.1/2,3,8.3,36.0,10-9-9-7,美浦 黒岩,510(-8)
202607010407,3,4,7,スコーピオンイメル,牡4,58.0,富田,0:1:54.6,3/4,4,9.5,37.7,14-9-1-1,栗東 武英,494(+2)
202607010407,4,3,5,レヴァンテシチー,牡4,58.0,団野,0:1:54.7,1/2,1,2.6,36.3,9-9-9-7,栗東 柴田,492(-4)
202607010407,5,7,12,ロードアルディート,牡4,58.0,西村淳,0:1:54.8,1/2,2,2.9,36.1,12-13-11-11,栗東 武幸,464(0)
202607010407,6,4,6,ハイグッドワールド,牡5,56.0,△柴田裕,0:1:54.8,ハナ,9,38.5,36.6,7-6-6-4,栗東 谷,522(+8)
202607010407,7,5,8,コスモシェルベット,牡4,58.0,幸,0:1:54.8,ハナ,10,46.9,37.2,2-2-3-3,美浦 水野,444(-8)
202607010407,8,8,15,メイショウクモイ,牡6,58.0,横山典,0:1:55.1,1.3/4,6,14.5,37.1,3-3-5-4,栗東 飯田,482(0)
202607010407,9,1,1,ヴァズレーヌ,牝5,56.0,小崎,0:1:55.3,1.1/4,7,21.5,37.1,5-5-6-7,美浦 嘉藤,482(-2)
202607010407,10,6,10,ルージュマローネ,牝4,56.0,杉原,0:1:56.0,4,11,56.1,37.7,6-6-8-7,美浦 栗田,478(0)
202607010407,11,8,14,ブルーストレイル,牡5,58.0,城戸,0:1:56.2,1.1/2,12,204.0,37.1,15-15-14-14,栗東 荒川,470(0)
202607010407,12,2,3,リアルショット,牡4,58.0,長岡,0:1:56.5,1.3/4,14,258.5,38.7,3-3-4-4,美浦 加藤征,470(+6)
202607010407,13,2,2,ガイ,セ4,58.0,木幡初,0:1:56.7,1.1/4,15,273.6,38.1,7-6-11-12,美浦 本間,476(+8)
202607010407,14,6,11,ペロ,牡5,58.0,丸山,0:1:56.7,クビ,5,12.1,38.1,10-9-11-13,美浦 浅利,502(-2)
202607010407,15,3,4,カルツァクライン,牡5,56.0,◇永島,0:1:57.0,2,13,231.4,37.9,12-14-14-14,美浦 天間,464(+6)
