,result_flag
0,True
1,True
2,True
3,False
4,False
5,False
6,False
7,False
8,False
9,False
10,False
11,True
12,True
13,True
14,False
15,False
16,False
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,True
26,True
27,True
28,False
29,False
30,False
31,False
32,False
33,True
34,True
35,True
36,False
37,False
38,False
39,False
40,False
41,False
42,False
43,False
44,False
45,False
46,True
47,True
48,True
49,False
50,False
51,False
52,False
53,False
54,False
55,False
56,True
57,True
58,True
59,False
60,False
61,False
62,False
63,False
64,False
65,False
66,False
67,False
68,False
69,True
70,True
71,True
72,False
73,False
74,False
75,False
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,True
85,True
86,True
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,True
95,True
96,True
97,False
98,False
99,False
100,False
101,False
102,False
103,False
104,False
105,False
106,False
107,True
108,True
109,True
110,False
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,True
124,True
125,True
126,False
127,False
128,False
129,False
130,False
131,False
132,False
133,False
134,False
135,False
136,False
137,True
138,True
139,True
140,False
141,False
142,False
143,False
144,False
145,False
146,False
147,False
148,True
149,True
150,True
151,False
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,False
160,False
161,False
162,False
163,False
