,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ニシノカーロ,牡3,57.0,原田和,上原博,,美浦,2023106262,01143,ハービンジャー,ニシノアモーレ,コンデュイット,-3.935838746671967,15
1,1,2,ニシノヒノトリ,牡3,57.0,津村,手塚久,,美浦,2023106254,01092,ルーラーシップ,ニシノアカツキ,オペラハウス,-2.440887249696607,6
2,2,3,レディトゥランブル,牡3,57.0,岩田康,武井,,美浦,2023102292,05203,ダノンプレミアム,ダイストウショウ,サクラバクシンオー,-3.0883823390419862,10
3,2,4,アニゴザントス,牝3,53.0,△長浜,古賀慎,,美浦,2023105230,01214,ブリックスアンドモルタル,アカンサス,フジキセキ,-3.79227313283293,13
4,3,5,キンググローリー,牡3,57.0,丹内,古賀慎,,美浦,2023100021,01091,ダノンプレミアム,ハーフムーン,Duke of Marmalade,-3.205250359052887,11
5,3,6,クリスタルドレス,牝3,55.0,江田照,高橋文,,美浦,2023107406,00689,ジャスタウェイ,クレバークリス,クロフネ,-1.4077759178062927,4
6,4,7,サクラピアチェーレ,セ3,57.0,菊沢,高柳瑞,,美浦,2023102870,01161,モズアスコット,サクラユニヴァース,ネオユニヴァース,-5.695266105783847,18
7,4,8,ヤマメナイト,牡3,57.0,吉田豊,田島,,美浦,2023104854,00733,レイデオロ,アイリスフィール,ハービンジャー,-3.8143320922963557,14
8,5,9,アイスアイスベイビ,牡3,57.0,石川,岩戸,,美浦,2023102937,01150,ゴールドシップ,ブライテストリング,ダノンシャンティ,-2.483338043267944,7
9,5,10,ウインターブレス,牡3,57.0,原,竹内,,美浦,2023103521,01184,ハービンジャー,フェイブルネージュ,ディープインパクト,-0.49758078255495497,1
10,6,11,ミサダメキメル,牡3,54.0,▲遠藤,高橋文,,美浦,2023106612,01218,アメリカンペイトリオット,クモリナキマナコ,エピファネイア,-5.674879253143533,17
11,6,12,ウィロークリーク,牡3,57.0,ルメール,中舘,,美浦,2023106981,05339,ラブリーデイ,クロウキャニオン,フレンチデピュティ,-0.6054013158540295,2
12,7,13,バッカステソーロ,牡3,57.0,大野,栗田,,美浦,2023106753,01096,キタサンブラック,モトカ,Frankel,-3.5916243101127177,12
13,7,14,ラクシオンデクラ,牡3,54.0,▲舟山,尾関,,美浦,2023103597,01221,ブリックスアンドモルタル,レッドオーラム,ダイワメジャー,-3.96650486431197,16
14,7,15,ローレルエース,牡3,54.0,▲佐藤,松永康,,美浦,2023104559,01207,ヤマカツエース,ウインクルジニー,クロフネ,-2.927210154725311,9
15,8,16,ブリサマリーナ,牝3,55.0,田辺,久保田,,美浦,2023103066,01075,サートゥルナーリア,ディープラヴ,ディープインパクト,-2.2616450376499073,5
16,8,17,ベルトラッキ,牡3,57.0,戸崎圭,加藤士,,美浦,2023105552,05386,デクラレーションオブウォー,ロマンチックキス,ルーラーシップ,-1.0908592363507386,3
17,8,18,ラスターヴァース,牝3,55.0,木幡巧,牧,,美浦,2023104597,01162,サトノダイヤモンド,ブライトメッセージ,シンボリクリスエス,-2.5933920453871946,8
