,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ヴァイオスペース,牡3,57.0,丹内,黒岩,,美浦,2023100538,01091,リオンディーズ,トウカイシェーン,ダイワメジャー,-2.075361817218447,16
1,1,2,ノースブルースカイ,牝3,55.0,松岡,堀内,,美浦,2023105164,01085,ダノンレジェンド,レッドペルル,ディープインパクト,-1.2286969358381448,10
2,2,3,ライヴレッドアイ,牝3,55.0,木幡巧,牧,,美浦,2023104658,01162,ベストウォーリア,レッドパラス,クロフネ,-1.4103651416346419,14
3,2,4,ウォーターサグラダ,牡3,57.0,ルメール,武幸,,栗東,2023105190,05339,シルバーステート,シャイニングサヤカ,キングヘイロー,-1.3241491880490126,11
4,3,5,アンティミスト,牡3,57.0,津村,鈴木伸,,美浦,2023110007,01092,カラヴァッジオ,オリンピックラスパルマス,アグネスゴールド,-1.360516031365521,12
5,3,6,ドナソール,牝3,52.0,▲大久保,畠山,,美浦,2023100151,01194,マテラスカイ,ポッドジゼル,ゴールドアリュール,-0.8715727714836948,8
6,4,7,スリーコーズ,牡3,54.0,▲佐藤,伊藤圭,,美浦,2023106208,01207,スズカコーズウェイ,スズカローラー,スズカマンボ,-1.362463128572279,13
7,4,8,トワイライトサイト,牡3,57.0,横山和,嘉藤,,美浦,2023102235,01140,シニスターミニスター,ポートナイトサイト,ダノンシャンティ,-1.4753123212435664,15
8,5,9,ディープスリー,牡3,57.0,佐々木,小栗,,栗東,2023107529,01197,Maclean's Music,Table Jumper,Jump Start,0.5777311833343941,1
9,5,10,アパタイトテソーロ,牝3,55.0,原,畠山,,美浦,2023106739,01184,スワーヴリチャード,クイーンズテソーロ,ヘニーヒューズ,-0.09035394510062232,2
10,6,11,スローモーション,牝3,55.0,長岡,深山,,美浦,2023100971,01142,ミスチヴィアスアレックス,ルーナクオーレ,ディープインパクト,-0.8469735650355205,7
11,6,12,レッドスティンガー,牡3,57.0,戸崎圭,矢嶋,,美浦,2023106619,05386,レッドファルクス,マレーナ,ダイワメジャー,-0.22295425902703073,4
12,7,13,トップマジシャン,牡3,57.0,石橋脩,石栗,,美浦,2023105067,01077,モズアスコット,レチャーダ,ディープインパクト,-0.11685074032201705,3
13,7,14,ロードストラダーレ,牡3,57.0,丸田,本間,,美浦,2023104886,01117,ロードカナロア,ティズウインディ,Tiznow,-0.8097210455222777,6
14,8,15,カリヨンアヴォン,牝3,55.0,岩田望,勢司,,美浦,2023107220,01174,ルヴァンスレーヴ,ベルクワイア,ロードカナロア,-0.22442292490314514,5
15,8,16,ジャスパーメルチェ,牝3,55.0,横山武,森秀,,栗東,2023107517,01170,Charlatan,Nickel,Unbridled's Song,-0.9205633920972103,9
