,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ブリスフル,牡5,58.0,木幡初,武市,,美浦,2021106070,01153,エスポワールシチー,ポルボローネ,フレンチデピュティ,-2.0614898065802767,14
1,2,2,プルメリアクヒオ,牡5,56.0,△長浜,深山,,美浦,2021103208,01214,ホッコータルマエ,プルメリアミコ,ケイムホーム,-1.558048832196323,10
2,3,3,フェスタリア,牡4,58.0,原,矢野,,美浦,2022100028,01184,ゴールドドリーム,マダムチェロキー,Cherokee Run,0.23171122869470595,2
3,3,4,オウケンヴィーナス,牝5,53.0,▲佐藤,松永康,,美浦,2021105451,01207,ルーラーシップ,オウケンビリーヴ,クロフネ,-1.9543003706331528,13
4,4,5,ホークライト,セ4,58.0,ルメール,中舘,,美浦,2022105258,05339,ハービンジャー,エトワールドパリ,クロフネ,1.3214704670434492,1
5,4,6,ディースプレマシー,牡4,58.0,石橋脩,牧,,美浦,2022104312,01077,ディーマジェスティ,ディアレストトリックスキ,Proudest Romeo,-0.4867491824377699,5
6,5,7,ミルトパワー,牡5,58.0,菊沢,武市,,美浦,2021103691,01161,ヤングマンパワー,モーニングニュース,エンパイアメーカー,-1.7027372485814618,12
7,5,8,プレジール,牡5,58.0,松岡,嘉藤,,美浦,2021106209,01085,ロージズインメイ,オメガラヴィータ,ジャングルポケット,-0.34484927487381245,4
8,6,9,クニノハッピー,牡4,58.0,横山琉,田中剛,,美浦,2022105990,01192,ヘニーヒューズ,ルミナスハッピー,アグネスタキオン,-1.6900599195818342,11
9,6,10,サムワンライクユー,牡6,58.0,江田照,佐藤吉,,美浦,2020106974,00689,グレーターロンドン,デスティニーラブ,アグネスデジタル,-1.5059552495568416,9
10,7,11,オウケンシルヴァー,牡5,58.0,木幡育,松永康,,美浦,2021103017,01167,ニューイヤーズデイ,メロウメロディ,キャプテンスティーヴ,0.10459534053517072,3
11,7,12,キャストロペペ,牡5,55.0,▲遠藤,堀内,,美浦,2021100257,01218,シャンハイボビー,キャストロメファ,トワイニング,-0.5314259023607649,6
12,8,13,カージオイド,牡4,58.0,佐々木,黒岩,,美浦,2022104062,01197,サトノダイヤモンド,トールディクイント,Sea The Stars Sea the Stars,-0.8936217815203932,7
13,8,14,ファーマシャイン,牝5,53.0,▲小林美,深山,,美浦,2021101591,01206,シュヴァルグラン,ファーマフローラ,スクリーンヒーロー,-1.410805177558431,8
