,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,アイムインディ,牝3,55.0,武豊,蛯名正,,美浦,2023105263,00666,インディチャンプ,アイムユアーズ,Invincible Spirit,0.03437614633350771,2
1,1,2,メビウスロマンス,牝3,55.0,戸崎圭,矢嶋,,美浦,2023101477,05386,ニューイヤーズデイ,セレンディップ,ダイワメジャー,0.6649115830237913,1
2,2,3,マーゴットオーメン,牝3,55.0,菊沢,菊沢,,美浦,2023102665,01161,ゴールドドリーム,シータトウショウ,ジェニュイン,-1.8981536129551269,14
3,2,4,テンハートビート,牝3,55.0,丹内,西田,,美浦,2023104170,01091,リオンディーズ,ベストリーダー,ゼンノロブロイ,-1.5787083448100494,7
4,3,5,ブルーノザビーチ,牝3,55.0,小林凌,尾形,,美浦,2023100509,01177,マテラスカイ,タイアンキチジツ,ダンカーク  Dunkirk(米),-1.0468189723062582,6
5,3,6,ロマンスドール,牝3,52.0,▲水沼,石栗,,美浦,2023102196,01201,マクフィ  Makfi(英),カプレーゼ,アグネスデジタル,-1.7975285659220166,12
6,4,7,マオノサルート,牝3,55.0,原,黒岩,,美浦,2023101283,01184,スマートファルコン,ロックンルージュ,カジノドライヴ,-3.0164823541655554,16
7,4,8,ララムーティエ,牝3,55.0,小林脩,青木,,美浦,2023103209,01183,ノーブルミッション  Noble Mission(英),ハイフィールド,マーベラスサンデー,-1.6740322955259404,8
8,5,9,ティアップシャイン,牝3,52.0,▲佐藤,奥平,,美浦,2023101730,01207,ダノンスマッシュ,ティアップブロンド,ゴールドアリュール,-1.751027060775955,10
9,5,10,マリノステアハート,牝3,55.0,木幡巧,牧,,美浦,2023100806,01162,モーニン,マリノオークション,シンボリクリスエス,-1.8141799454192782,13
10,6,11,ジャメビュ,牝3,52.0,▲遠藤,佐藤吉,,美浦,2023102401,01218,ダノンレジェンド,ハルシュタット,ファスリエフ,-0.5342294154407122,5
11,6,12,ロジザボード,牝3,55.0,岩田康,古賀慎,,美浦,2023104017,05203,ドレフォン  Drefong(米),ロジヒューズ,ヘニーヒューズ  Henny Hughes(米),-1.9328808770904216,15
12,7,13,ニシノギャルズ,牝3,55.0,武藤,水野,,美浦,2023100360,01169,セイウンコウセイ,フィールドボニータ,コロナドズクエスト,-1.7177038442838386,9
13,7,14,ウインディナナコ,牝3,55.0,石橋脩,勢司,,美浦,2023100321,01077,ミッキーアイル,ヒマラヤタカコ,タイキシャトル,-1.7586555580890033,11
14,8,15,アリアーネ,牝3,55.0,菅原隆,鈴木慎,,美浦,2023100856,01129,スノードラゴン,ダンシングヒロイン,トワイニング  Twining(米),-0.419549743631618,4
15,8,16,トモジャオーリー,牝3,55.0,津村,鈴木伸,,美浦,2023103068,01092,モズアスコット,トモジャプリマ,ブラックタイド,-0.2988487072095576,3
