,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202608030608,1,8,12,タマモブラウンタイ,牡4,58.0,幸,0:1:07.4,,1,3.5,33.8,1-1,栗東 角田,478(0)
202608030608,2,1,1,ジーティーエスピ,牡4,58.0,丹内,0:1:07.6,1.1/4,3,4.0,33.6,4-4,栗東 中村,464(+10)
202608030608,3,2,2,ブルーレース,牝4,54.0,△田山,0:1:07.6,アタマ,2,3.7,33.9,2-2,栗東 宮本,480(-4)
202608030608,4,6,8,ブライトアゲイン,牝5,56.0,渡辺竜,0:1:08.2,3.1/2,5,9.1,33.8,7-7,栗東 森秀,490(+8)
202608030608,5,5,6,ラブカムーン,牝5,56.0,藤懸,0:1:08.4,1.1/4,11,139.8,33.3,12-11,栗東 千田,476(-4)
202608030608,6,8,11,レオナルドスター,セ5,58.0,荻野琢,0:1:08.4,アタマ,4,5.5,34.0,6-5,栗東 秋山,458(+4)
202608030608,7,5,5,サラダ,牝4,56.0,高倉,0:1:08.5,1/2,8,37.4,33.8,10-9,栗東 武英,470(+2)
202608030608,8,7,9,ハッピーサプライズ,牡5,58.0,長岡,0:1:08.5,ハナ,10,111.0,34.0,7-7,美浦 佐藤吉,476(-4)
202608030608,9,3,3,ヴァリアントマーチ,牝4,56.0,角田和,0:1:09.0,3,12,143.1,34.8,5-5,栗東 柴田,466(-2)
202608030608,10,6,7,アーニャワクワク,牝5,56.0,Ｍデム,0:1:09.2,1,9,64.0,34.1,11-12,栗東 谷,418(+12)
202608030608,11,7,10,イチトゼロノアイダ,牝4,56.0,吉村,0:1:09.5,2,6,19.1,34.8,9-9,栗東 石坂,480(-2)
202608030608,12,4,4,ホウオウドルーリー,牝5,53.0,▲川端,0:1:09.5,クビ,7,21.2,35.7,2-3,栗東 宮,486(+4)
