,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202608010611,1,3,5,エストレヤデベレン,牡5,58.0,ルメー,0:1:23.9,,3,6.3,36.1,,栗東 武幸,552(+10)
202608010611,2,1,2,ジャーヴィス,牡6,58.0,藤懸,0:1:24.6,4,14,204.0,35.6,,栗東 千田,494(-4)
202608010611,3,2,4,ノボリショウリュウ,牡5,58.0,浜中,0:1:24.6,ハナ,6,16.5,35.4,,栗東 石橋,466(+2)
202608010611,4,8,15,セミマル,牡6,58.0,西村淳,0:1:24.6,ハナ,4,8.6,36.2,,栗東 西村,538(+4)
202608010611,5,4,7,ピエマンソン,牡4,57.0,池添,0:1:24.7,1/2,1,2.1,36.1,,栗東 平田,486(+2)
202608010611,6,7,13,ヴェロクオーレ,牝5,56.0,高杉,0:1:25.0,1.3/4,2,4.3,37.3,,栗東 石坂,480(+4)
202608010611,7,2,3,ハードワイヤード,牡6,58.0,ハマー,0:1:25.0,クビ,9,40.7,36.9,,美浦 加藤征,512(-4)
202608010611,8,7,14,ヘルモーズ,牡5,58.0,北村友,0:1:25.1,1/2,10,57.9,36.8,,栗東 小林,524(0)
202608010611,9,3,6,シゲルソロソロ,牝6,56.0,鮫島駿,0:1:25.1,アタマ,11,90.2,35.9,,栗東 谷,486(+6)
202608010611,10,4,8,ローズバルサム,牝6,56.0,武豊,0:1:25.2,アタマ,8,40.3,36.5,,栗東 吉村,452(+10)
202608010611,11,1,1,グランドセントラル,牡5,58.0,秋山稔,0:1:25.3,1/2,15,271.8,37.1,,栗東 北出,468(+2)
202608010611,12,6,11,テイエムランウェイ,牡7,58.0,鮫島良,0:1:25.4,1,13,144.3,37.5,,栗東 河嶋,498(+4)
202608010611,13,6,12,ダノンスウィッチ,牡5,58.0,坂井,0:1:25.4,ハナ,5,10.5,37.4,,栗東 東田,494(+2)
202608010611,14,8,16,グラスシフォン,牝6,56.0,菱田,0:1:25.6,3/4,16,334.0,36.6,,美浦 松山,432(0)
202608010611,15,5,9,スマートリアファル,牡5,58.0,松若,0:1:25.6,クビ,12,104.3,37.3,,栗東 加藤公,498(+6)
202608010611,16,5,10,ジャスパーバローズ,牡6,58.0,吉村,0:1:25.6,クビ,7,33.5,37.2,,栗東 清水久,524(+8)
