,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202608010305,1,3,6,ダンデノン,牝3,55.0,北村友,0:1:35.2,,7,22.8,35.6,,栗東 田中克,472(-8)
202608010305,2,6,11,ハヤブササキチャン,牝3,55.0,吉田隼,0:1:35.4,1,4,12.3,35.4,,栗東 東田,414(+2)
202608010305,3,1,2,ロサドラーダ,牝3,55.0,高杉,0:1:35.6,1.1/4,2,3.9,35.2,,栗東 藤岡,486(+2)
202608010305,4,1,1,リアライズルミナス,牝3,55.0,松山,0:1:35.6,ハナ,1,2.6,35.5,,栗東 橋口,496(-2)
202608010305,5,6,12,コールラヴ,牝3,55.0,武豊,0:1:35.7,1,6,15.1,35.8,,栗東 友道,424(+2)
202608010305,6,7,15,アオイハルカ,牝3,55.0,藤岡佑,0:1:35.8,クビ,8,31.4,35.7,,栗東 大久保,436(-12)
202608010305,7,5,9,スマッシング,牝3,55.0,川田,0:1:35.9,1/2,3,4.3,36.2,,栗東 佐藤悠,472(0)
202608010305,8,2,4,プルーフリーディン,牝3,55.0,鮫島駿,0:1:36.0,1/2,13,116.0,35.6,,栗東 小林,498(-16)
202608010305,9,8,17,フィデリス,牝3,55.0,小沢,0:1:36.1,3/4,16,278.9,35.5,,栗東 坂口,466(-14)
202608010305,10,2,3,グレンセロース,牝3,55.0,池添,0:1:36.2,3/4,9,40.1,36.3,,栗東 池添,434(-2)
202608010305,11,7,13,ミスティパープル,牝3,55.0,ハマー,0:1:36.5,1.1/2,14,143.3,36.3,,栗東 茶木,442(-6)
202608010305,12,5,10,マサハヤルージュ,牝3,55.0,岩田望,0:1:36.9,2.1/2,10,44.1,37.1,,栗東 千田,418(-4)
202608010305,13,4,8,マルモズイルバア,牝3,52.0,▲和田陽,0:1:36.9,アタマ,18,499.7,36.2,,栗東 中尾,412(-6)
202608010305,14,7,14,リトゥリア,牝3,55.0,西村淳,0:1:37.0,クビ,11,83.9,36.6,,栗東 河嶋,462(+10)
202608010305,15,4,7,ノリノリソックス,牝3,55.0,国分恭,0:1:38.1,7,12,90.8,38.2,,栗東 西園翔,424(+6)
202608010305,16,3,5,サンダーバード,牝3,55.0,坂井,0:1:38.6,3,5,14.8,38.4,,栗東 武幸,426(-10)
202608010305,17,8,16,シークレット,牝3,55.0,亀田,0:1:38.6,クビ,17,338.6,37.6,,栗東 西村,476(-8)
202608010305,18,8,18,ビケイムフリー,牝3,55.0,吉村,0:1:38.7,1/2,15,172.4,38.0,,栗東 吉村,418(+12)
