,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202608030707,1,6,6,コルドンブルー,牝4,56.0,岩田望,0:1:33.3,,2,3.3,,,栗東 松永幹,446(+8)
202608030707,2,5,5,パスコード,牝4,56.0,坂井,0:1:33.3,クビ,3,4.2,,,栗東 高柳大,452(+8)
202608030707,3,3,3,ビップディラン,牡4,58.0,松若,0:1:33.3,ハナ,6,13.4,,,栗東 小椋,466(+4)
202608030707,4,1,1,シャンパンライフ,牝4,56.0,川田,0:1:33.4,1/2,1,2.6,,,栗東 四位,456(-2)
202608030707,5,7,9,ワンダーイロネ,牝4,56.0,高倉,0:1:33.4,ハナ,9,91.9,,,栗東 渡辺,462(-6)
202608030707,6,4,4,シャーリーゴールド,牝5,56.0,吉村,0:1:33.5,1/2,8,70.1,,,栗東 佐藤悠,474(+8)
202608030707,7,7,8,ニシノイツキムスメ,牝4,56.0,秋山稔,0:1:33.6,3/4,5,12.7,,,栗東 北出,414(0)
202608030707,8,2,2,ダノンクロム,牡6,58.0,松山,0:1:33.8,1.1/2,4,9.5,,,栗東 東田,540(+8)
202608030707,9,8,10,アウクソー,牝6,56.0,田口,0:1:34.2,2.1/2,11,127.7,,,栗東 平田,436(+10)
202608030707,10,6,7,グロリアスグレイス,牡5,58.0,高杉,0:1:35.3,7,7,26.2,,,栗東 緒方,510(-16)
202608030707,11,8,11,クインズメレンゲ,牝4,54.0,△田山,0:1:35.5,1.1/4,10,92.3,,,栗東 吉岡,466(+2)
