,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202608020505,1,6,11,リアンドゥクール,牝3,55.0,ハマー,0:1:55.3,,1.0,3.6,37.6,,栗東 佐藤悠,536(0)
202608020505,2,6,12,ゴールドバローズ,牡3,57.0,田口,0:1:55.9,3.1/2,2.0,3.8,38.5,,栗東 渡辺,512(0)
202608020505,3,3,5,ガトー,牡3,57.0,富田,0:1:56.3,2.1/2,10.0,47.9,38.8,,栗東 高橋忠,488(0)
202608020505,4,4,8,ガラード,牡3,57.0,古川吉,0:1:57.2,5,4.0,8.1,39.7,,栗東 杉山佳,478(0)
202608020505,5,7,13,ウェイヴムーン,牡3,57.0,西村淳,0:1:57.8,3.1/2,3.0,5.3,39.9,,栗東 石坂,490(0)
202608020505,6,5,9,ゴナビーオーライト,牝3,55.0,藤懸,0:1:58.1,2,14.0,118.5,39.9,,栗東 梅田,430(0)
202608020505,7,1,1,マスターストーン,牡3,57.0,吉村,0:1:58.9,5,5.0,9.6,41.7,,栗東 前川,580(0)
202608020505,8,1,2,ワイルドカグラ,牝3,55.0,高倉,0:1:59.5,3.1/2,8.0,21.7,42.1,,栗東 渡辺,454(0)
202608020505,9,7,14,ヤマニンエラマ,牡3,57.0,酒井,0:2:00.2,4,9.0,43.1,41.6,,栗東 四位,482(0)
202608020505,10,5,10,バンブラボー,牡3,57.0,幸,0:2:00.7,3,13.0,71.0,41.1,,栗東 飯田,528(0)
202608020505,11,8,16,ウインアトム,牡3,57.0,高杉,0:2:01.7,6,7.0,16.3,43.4,,栗東 寺島,468(0)
202608020505,12,2,4,ゼンノボニータ,牡3,57.0,国分優,0:2:02.3,3.1/2,12.0,60.1,44.3,,栗東 秋山,516(0)
202608020505,13,4,7,メイショウサザナミ,牝3,55.0,太宰,0:2:03.2,5,11.0,59.0,45.0,,栗東 本田,484(0)
202608020505,14,3,6,ロードゴスペル,牡3,57.0,団野,0:2:03.8,3.1/2,6.0,10.4,45.4,,栗東 野中,482(0)
202608020505,取消,2,3,サンライズレマ,牡3,57.0,菱田,,,,,,,栗東 石坂,
202608020505,取消,8,15,ルールオーヴァー,牡3,57.0,小崎,,,,,,,美浦 尾関,
