,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,増減
202505040805,1,1,1,ウップヘリーア,牡2,56.0,ルメー,0:2:03.1,,3,3.8,34.2,1-1-1,美浦 黒岩,488,0
202505040805,2,5,5,ブラックオリンピア,牡2,56.0,川田,0:2:03.1,ハナ,2,2.9,33.9,5-3-4,栗東 友道,524,0
202505040805,3,8,8,オルフセン,牡2,56.0,戸崎圭,0:2:03.2,3/4,1,2.6,33.7,7-6-7,美浦 斎藤誠,486,0
202505040805,4,2,2,ヴァンデスペランス,牡2,56.0,石川,0:2:03.5,1.3/4,4,9.5,34.3,3-3-4,美浦 中舘,464,0
202505040805,5,7,7,ダイユウアレグロ,牡2,56.0,内田博,0:2:03.6,1,7,38.7,34.2,6-6-6,美浦 松永康,526,0
202505040805,6,6,6,マテンロウゼロ,牡2,56.0,横山典,0:2:03.9,1.1/2,6,18.5,34.8,3-3-3,栗東 松永幹,466,0
202505040805,7,8,9,ジングアップ,牡2,56.0,木幡巧,0:2:04.0,1/2,8,54.8,34.3,9-9-9,美浦 大竹,440,0
202505040805,8,4,4,トゥインクルピカ,牝2,55.0,横山武,0:2:04.3,1.3/4,5,18.2,34.8,7-6-7,栗東 四位,470,0
202505040805,9,3,3,ファストフォワード,牝2,55.0,津村,0:2:04.4,1,9,86.5,35.5,2-2-2,栗東 小林,522,0
