,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,増減
202505040803,1,8,9,ノーウェアマン,牡2,56.0,木幡巧,0:1:48.6,,5,29.5,35.0,1-1-1,美浦 浅利,490,-6
202505040803,2,6,6,ナックホワイト,牝2,55.0,大野,0:1:48.7,1,4,12.4,33.9,5-5-6,美浦 杉浦,486,+2
202505040803,3,4,4,シルバーゴールド,牝2,55.0,吉田豊,0:1:48.8,1/2,3,8.8,34.3,3-4-4,美浦 戸田,442,+10
202505040803,4,7,7,アッシズオブローズ,牝2,55.0,ルメー,0:1:48.9,クビ,2,2.1,33.9,8-8-7,美浦 尾関,462,+10
202505040803,5,3,3,ケナゲ,牝2,55.0,柴田大,0:1:49.5,3.1/2,6,60.0,34.6,7-7-7,美浦 和田雄,452,+10
202505040803,6,1,1,スカイリッチ,牡2,56.0,菅原明,0:1:49.7,1.1/4,1,1.9,35.1,5-5-5,美浦 小笠,420,-2
202505040803,7,2,2,チャンピオンホース,牡2,56.0,石川,0:1:50.5,5,7,135.1,36.5,2-2-2,美浦 尾形,466,0
202505040803,8,5,5,チッタデラモーレ,牡2,53.0,▲遠藤,0:1:50.8,2,8,141.6,36.7,3-2-2,美浦 伊藤圭,472,-2
202505040803,9,8,8,ウマナミカイドウ,セ2,53.0,▲水沼,0:1:51.1,1.1/2,9,213.3,35.1,9-9-9,美浦 天間,442,-2
