,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202505040511,1,4,8,ニシノレヴナント,セ5,55.0,野中,0:1:57.5,,13,47.0,32.9,15-16-14,美浦 上原博,480(0)
202505040511,2,8,16,トーセンリョウ,牡6,56.0,鮫島駿,0:1:57.8,2,5,8.7,33.7,9-8-9,美浦 加藤征,456(0)
202505040511,3,1,1,ボーンディスウェイ,牡6,57.0,木幡巧,0:1:57.9,1/2,4,8.6,33.4,13-14-14,美浦 牧,496(0)
202505040511,4,7,15,ワイドエンペラー,牡7,55.0,西村淳,0:1:58.0,クビ,10,27.8,33.7,11-13-11,栗東 藤岡,496(-2)
202505040511,5,6,12,マイネルモーント,牡5,56.0,丹内,0:1:58.1,1/2,7,12.3,34.4,2-5-5,美浦 高木,464(-2)
202505040511,6,8,17,スパイダーゴールド,牡6,55.0,石橋脩,0:1:58.3,1.1/4,18,122.0,34.9,2-2-2,美浦 鹿戸,506(-4)
202505040511,7,5,10,ウインエーデル,牝5,52.0,原,0:1:58.4,1,9,17.9,34.1,9-11-11,栗東 吉田,458(+6)
202505040511,8,2,3,ギャラクシーナイト,牡6,54.0,菊沢,0:1:58.4,ハナ,16,107.4,34.6,5-6-5,美浦 菊沢,508(-6)
202505040511,9,7,13,ブラックシールド,牡6,53.0,内田博,0:1:58.5,クビ,11,29.2,35.2,1-1-1,栗東 小栗,472(-2)
202505040511,10,6,11,メリオーレム,牡4,56.0,石川,0:1:58.5,クビ,6,9.1,34.9,5-3-3,栗東 友道,498(+10)
202505040511,11,1,2,オクタヴィアヌス,牡5,56.0,横山武,0:1:58.6,クビ,2,7.0,34.6,8-8-7,美浦 木村,518(-4)
202505040511,12,3,6,セレシオン,牡6,57.0,荻野極,0:1:58.6,アタマ,3,8.2,34.4,11-11-11,栗東 友道,472(+10)
202505040511,13,7,14,エープラス,牝7,52.0,横山琉,0:1:58.6,ハナ,14,51.1,33.8,13-15-17,美浦 池上,492(0)
202505040511,14,3,5,グランドカリナン,牡5,55.0,丸山,0:1:58.6,クビ,12,37.6,35.0,2-3-3,美浦 田島,462(+4)
202505040511,15,2,4,シルブロン,牡7,57.0,大野,0:1:58.7,3/4,15,61.7,34.1,15-16-14,美浦 稲垣,496(-6)
202505040511,16,5,9,サクセスシュート,牡6,55.0,吉田豊,0:1:58.8,3/4,17,109.4,34.7,15-10-9,美浦 久保田,490(0)
202505040511,17,4,7,ラスカンブレス,牡4,56.0,ルメー,0:1:59.1,1.1/2,1,3.8,34.3,15-16-17,美浦 林,488(-2)
202505040511,18,8,18,ウエストナウ,牡4,55.0,三浦,0:1:59.3,1.1/4,8,14.1,35.3,5-6-7,栗東 佐々木,498(+4)
