,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重,増減
202505040808,1,5,5,レイニング,牡3,56.0,ルメー,0:2:01.5,,2,3.0,33.4,2-2-2,美浦 国枝,470,-2
202505040808,2,7,7,リポサンテ,牝3,54.0,横山和,0:2:01.7,1,1,2.0,33.5,6-3-3,美浦 蛯名正,438,-2
202505040808,3,1,1,プルミエソルティ,牡3,56.0,武豊,0:2:01.9,1.1/4,4,10.9,33.9,1-1-1,美浦 斎藤誠,472,-4
202505040808,4,3,3,アドミラルシップ,牡4,58.0,戸崎圭,0:2:02.2,2,3,4.3,33.9,3-3-3,美浦 相沢,478,+8
202505040808,5,4,4,ドーバーブライト,牡3,54.0,△長浜,0:2:02.2,アタマ,6,27.2,33.9,4-3-3,美浦 西田,530,+30
202505040808,6,2,2,エンジェルマーク,牝3,54.0,横山武,0:2:02.2,クビ,5,13.4,33.7,5-6-6,美浦 宮田,466,+4
202505040808,7,6,6,ネイサン,牡4,55.0,▲遠藤,0:2:02.6,2,7,176.5,34.0,7-7-6,美浦 粕谷,478,-2
202505040808,8,8,8,ムゾラシカ,牝3,54.0,原,0:2:03.6,6,8,241.5,34.8,8-8-8,美浦 根本,458,0
