,着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝,上り,通過,厩舎,馬体重
202505050101,1,4,8,プルメリアリノ,牝2,55.0,プーシ,0:1:19.3,,2.0,4.0,36.8,,栗東 小栗,430(-4)
202505050101,2,2,4,ラインジーク,牡2,56.0,内田博,0:1:19.9,3.1/2,3.0,4.4,37.4,,美浦 水野,452(+6)
202505050101,3,5,10,チュウワメロディー,牡2,56.0,三浦,0:1:20.3,2.1/2,4.0,4.9,37.6,,栗東 小崎,462(0)
202505050101,4,8,15,ビップムーラン,牝2,55.0,戸崎圭,0:1:20.3,クビ,1.0,2.9,38.0,,美浦 田島,460(0)
202505050101,5,2,3,オテモヤン,牝2,52.0,▲遠藤,0:1:20.5,1,12.0,254.5,38.3,,美浦 本間,460(-2)
202505050101,6,6,11,シュピラー,牡2,56.0,菅原明,0:1:21.3,5,6.0,17.4,38.5,,美浦 高木,454(-10)
202505050101,7,6,12,マインセーラ,牝2,55.0,柴田大,0:1:21.8,3,14.0,541.4,37.7,,美浦 的場,446(0)
202505050101,8,7,14,マジンタクシー,牝2,55.0,長岡,0:1:21.8,クビ,9.0,117.3,38.7,,美浦 深山,486(+2)
202505050101,9,3,6,マリンディーゼル,牡2,56.0,岩部,0:1:22.0,1,10.0,191.3,39.8,,美浦 南田,518(+4)
202505050101,10,3,5,ニャンキニーズ,牡2,56.0,木幡巧,0:1:22.2,1.1/2,13.0,370.4,38.7,,美浦 勢司,440(+6)
202505050101,11,7,13,ローズライズ,牝2,51.0,★谷原,0:1:22.3,1/2,8.0,95.4,37.7,,美浦 伊藤圭,448(0)
202505050101,12,5,9,アルコア,牡2,56.0,横山武,0:1:22.5,1,5.0,9.7,39.1,,美浦 伊藤圭,470(0)
202505050101,13,8,16,ブールドネージュ,牝2,55.0,黛,0:1:22.7,1.1/4,15.0,609.6,38.8,,美浦 大和田,454(+6)
202505050101,14,4,7,クアラトレンガヌ,牡2,56.0,原,0:1:22.7,クビ,11.0,197.5,39.5,,美浦 小笠,440(0)
202505050101,15,1,2,セイウンシシマイ,牡2,56.0,佐々木,0:1:22.9,1.1/4,7.0,28.9,38.8,,美浦 杉浦,468(+8)
202505050101,取消,1,1,マッシブショット,牡2,56.0,丸田,,,,,,,美浦 武藤,
