,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,メイショウクモイ,牡6,55.0,▲森田,飯田,,栗東,2020106922,01222,フリオーソ,メーシャンス,ジャスタウェイ,-1.1803303283867956,7
1,2,2,サマーナイト,牡4,58.0,高杉,寺島,,栗東,2022104729,01213,ルーラーシップ,ガールオンファイア,アグネスタキオン,-1.8455765078500448,10
2,3,3,ソングコレクター,牝4,56.0,鮫島駿,加藤公,,栗東,2022110143,01157,Collected,Kylers Song,El Corredor,-1.3534837547438723,9
3,4,4,クレスコドルフィン,牡4,58.0,藤懸,羽月,,栗東,2022107299,01138,クレスコグランド,ミヤビペルラ,ロードカナロア,-1.1519088695747859,6
4,5,5,アスクガンバーレ,牡4,58.0,岩田望,福永,,栗東,2022102300,01174,サートゥルナーリア,ハニートリップ,マンハッタンカフェ,-0.8611220784388434,4
5,6,6,レーヴドアンジュ,牝4,54.0,△柴田裕,河嶋,,栗東,2022110157,01212,Maximum Security,Tiz Midnight,Midnight Lute,-1.3163310439018594,8
6,7,7,アイファーリーベン,牝7,56.0,荻野琢,的場,,美浦,2019102950,01112,アーネストリー,アイファーアプリル,スパイキュール,-0.9495784313400121,5
7,7,8,ロードアルディート,牡4,58.0,ルメール,武幸,,栗東,2022100637,05339,ドゥラメンテ,デルフィーノ,ハーツクライ,-0.3496265679863081,2
8,8,9,モズプリヴェール,牡4,58.0,松山,森田,,栗東,2022102916,01126,モズアスコット,モズジャカランダ,Congrats,-0.7947974414373492,3
9,8,10,ソニックステップ,牡4,58.0,西村淳,高野,,栗東,2022104854,01171,ドレフォン,ステップオブダンス,ゴールドアリュール,-0.1243014765416764,1
