,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ベルウッドピース,牡3,55.0,吉田豊,中舘,,美浦,2023101642,00733,マジェスティックウォリアー,アオイシチフク,ドゥラメンテ,-2.9629124952192067,16
1,1,2,ランニングビーチ,牡3,55.0,石橋脩,牧,,美浦,2023103632,01077,ルヴァンスレーヴ,ロージーチークス,デュランダル,-2.006130084070607,13
2,2,3,リーゼントジェイド,セ5,58.0,松岡,矢嶋,,美浦,2021104285,01085,シャンハイボビー,アルコセニョーラ,ステイゴールド,-1.9454766875832072,12
3,2,4,ハクシンブライアン,牡4,58.0,大野,松山,,美浦,2022106975,01096,リアルスティール,ラスリーズ,ブライアンズタイム,0.29825303882611154,1
4,3,5,バトンロード,牡4,58.0,丸田,粕谷,,美浦,2022103285,01117,ホッコータルマエ,ウイナーズロード,ケイムホーム,-1.8145601961409796,9
5,3,6,コーシューパンジャ,牡4,58.0,石川,相沢,,美浦,2022102769,01150,ゴールドドリーム,ココクイーン,キングカメハメハ,0.017217834070200277,3
6,4,7,タルタロス,牡5,55.0,▲石田,天間,,美浦,2021103150,01203,ハービンジャー,タイヨウノコ,エンパイアメーカー,-0.7978635724083989,6
7,4,8,レッドロスタム,牡6,58.0,ディー,浅利,,美浦,2020103705,05674,ロードカナロア,レッドメデューサ,Mr. Greeley,-1.8673546268188204,10
8,5,9,ウインドワンピース,牡6,58.0,杉原,新開,,美浦,2020103901,01135,ヴァンセンヌ,シーデイライト,ヘニーヒューズ,-1.7667273307319442,8
9,5,10,ノボリフジ,牡3,55.0,北村宏,伊藤伸,,美浦,2023106626,01043,ミッキーグローリー,アマレット,スウェプトオーヴァーボード,-2.0164534418124163,14
10,6,11,ミリオンヴォイス,牡3,52.0,▲上里,加藤士,,美浦,2023100131,01217,ゴールドドリーム,ペルシャンジュエル,アサクサキングス,-0.7425217378274723,5
11,6,12,クモヒトツナイ,牡4,58.0,ゴンサルベ,加藤和,,美浦,2022101498,05675,アルアイン,ブラーノ,キングカメハメハ,-0.5235195786944995,4
12,7,13,フクノスナノバラ,セ5,58.0,江田照,小野,,美浦,2021107147,00689,カレンブラックヒル,マスターギラティナ,アグネスデジタル,-1.9078728185009532,11
13,7,14,ミリオンクラウン,牡3,55.0,柴田大,和田雄,,美浦,2023100840,01009,リーチザクラウン,サンヘレナ,パイロ,-2.185608849831844,15
14,8,15,バスキュール,牡3,55.0,津村,林,,美浦,2023107343,01092,ナダル,レティキュール,ハーツクライ,0.2329113140525255,2
15,8,16,ウフドゥウフ,牡4,58.0,原,上原博,,美浦,2022105257,01184,エピファネイア,エッグドロップ,Alphabet Soup,-0.7980036364494772,7
