,race_time,race_id,race_name
0,0950,202510010901,3歳未勝利
1,1001,202508010701,3歳未勝利
2,1010,202505010701,3歳未勝利
3,1020,202510010902,3歳未勝利
4,1030,202508010702,3歳未勝利
5,1040,202505010702,3歳1勝クラス
6,1050,202510010903,4歳以上1勝クラス
7,1100,202508010703,3歳未勝利
8,1110,202505010703,3歳未勝利
9,1130,202508010704,3歳新馬
10,1140,202505010704,3歳新馬
11,1220,202508010705,3歳未勝利
12,1230,202505010705,3歳未勝利
13,1245,202510010906,3歳未勝利
14,1255,202508010706,4歳以上1勝クラス
15,1305,202505010706,3歳未勝利
16,1315,202510010907,3歳未勝利
17,1325,202508010707,4歳以上1勝クラス
18,1335,202505010707,4歳以上1勝クラス
19,1345,202510010908,4歳以上1勝クラス
20,1355,202508010708,4歳以上2勝クラス
21,1405,202505010708,4歳以上2勝クラス
22,1415,202510010909,秋吉台特別
23,1425,202508010709,つばき賞
24,1435,202505010709,フリージア賞
25,1450,202510010910,皿倉山特別
26,1501,202508010710,河原町S
27,1510,202505010710,金蹄S
28,1525,202510010911,小倉城S
29,1535,202508010711,阪急杯
30,1545,202505010711,ダイヤモンドS
31,1601,202510010912,4歳以上1勝クラス
32,1610,202508010712,4歳以上2勝クラス
33,1625,202505010712,4歳以上1勝クラス
