,race_time,race_id,race_name
0,0945,202507020201,3歳未勝利
1,0955,202509010601,3歳未勝利
2,1005,202506020601,3歳未勝利
3,1020,202507020202,3歳未勝利
4,1025,202509010602,3歳未勝利
5,1035,202506020602,3歳未勝利
6,1045,202507020203,3歳未勝利
7,1055,202509010603,3歳未勝利
8,1105,202506020603,3歳未勝利
9,1115,202507020204,3歳未勝利
10,1135,202506020604,3歳未勝利
11,1205,202507020205,3歳未勝利
12,1215,202509010605,3歳未勝利
13,1225,202506020605,3歳未勝利
14,1235,202507020206,4歳以上1勝クラス
15,1245,202509010606,3歳1勝クラス
16,1255,202506020606,3歳1勝クラス
17,1305,202507020207,4歳以上1勝クラス
18,1315,202509010607,4歳以上1勝クラス
19,1325,202506020607,4歳以上1勝クラス
20,1335,202507020208,4歳以上1勝クラス
21,1345,202509010608,4歳以上1勝クラス
22,1355,202506020608,4歳以上1勝クラス
23,1405,202507020209,岡崎特別
24,1415,202509010609,皆生特別
25,1425,202506020609,房総特別
26,1440,202507020210,昇竜S
27,1450,202509010610,甲南S
28,1505,202506020610,東風S
29,1515,202507020211,金鯱賞
30,1530,202509010611,米子城S
31,1545,202506020611,スプリングS
32,1601,202507020212,4歳以上1勝クラス
33,1610,202509010612,4歳以上2勝クラス
34,1625,202506020612,4歳以上2勝クラス
