,race_time,race_id,race_name
0,1000,202506040501,2歳未勝利
1,1020,202509040502,2歳未勝利
2,1035,202506040502,2歳未勝利
3,1050,202509040503,2歳未勝利
4,1105,202506040503,3歳未勝利
5,1120,202509040504,3歳未勝利
6,1135,202506040504,3歳未勝利
7,1210,202509040505,2歳新馬
8,1225,202506040505,2歳新馬
9,1240,202509040506,3歳未勝利
10,1255,202506040506,2歳新馬
11,1310,202509040507,3歳以上1勝クラス
12,1325,202506040507,3歳以上1勝クラス
13,1340,202509040508,3歳以上1勝クラス
14,1355,202506040508,3歳以上1勝クラス
15,1415,202509040509,新涼特別
16,1430,202506040509,鋸山特別
17,1450,202509040510,Mモーリス
18,1505,202506040510,Mディープインパクト
19,1530,202509040511,JRAアニバーサリーS
20,1545,202506040511,セントライト記念
21,1610,202509040512,3歳以上1勝クラス
22,1630,202506040512,3歳以上1勝クラス
