,race_time,race_id,race_name
0,0950,202407040301,2歳未勝利
1,1001,202408070301,2歳未勝利
2,1010,202406050301,2歳未勝利
3,1020,202407040302,3歳以上1勝クラス
4,1030,202408070302,2歳未勝利
5,1040,202406050302,2歳未勝利
6,1050,202407040303,3歳以上1勝クラス
7,1100,202408070303,2歳未勝利
8,1110,202406050303,2歳未勝利
9,1120,202407040304,2歳未勝利
10,1140,202406050304,2歳未勝利
11,1210,202407040305,2歳新馬
12,1220,202408070305,2歳新馬
13,1230,202406050305,2歳新馬
14,1240,202407040306,3歳以上1勝クラス
15,1250,202408070306,2歳新馬
16,1300,202406050306,2歳新馬
17,1310,202407040307,3歳以上1勝クラス
18,1320,202408070307,2歳未勝利
19,1330,202406050307,3歳以上1勝クラス
20,1340,202407040308,3歳以上1勝クラス
21,1350,202408070308,3歳以上1勝クラス
22,1401,202406050308,3歳以上1勝クラス
23,1415,202407040309,つわぶき賞
24,1425,202408070309,エリカ賞
25,1435,202406050309,黒松賞
26,1450,202407040310,鳴海特別
27,1501,202408070310,花見小路特別
28,1510,202406050310,アクアラインS
29,1525,202407040311,中日新聞杯
30,1535,202408070311,リゲルS
31,1545,202406050311,常総S
32,1601,202407040312,3歳以上1勝クラス
33,1610,202408070312,3歳以上2勝クラス
34,1620,202406050312,3歳以上2勝クラス
