,race_time,race_id,race_name
0,0950,202510011001,3歳未勝利
1,0955,202508010801,3歳未勝利
2,1005,202505010801,3歳未勝利
3,1015,202510011002,3歳未勝利
4,1025,202508010802,3歳未勝利
5,1035,202505010802,3歳未勝利
6,1045,202510011003,3歳未勝利
7,1055,202508010803,3歳未勝利
8,1105,202505010803,3歳新馬
9,1125,202508010804,3歳新馬
10,1135,202505010804,3歳未勝利
11,1205,202510011005,3歳未勝利
12,1215,202508010805,3歳未勝利
13,1225,202505010805,3歳1勝クラス
14,1235,202510011006,3歳未勝利
15,1245,202508010806,3歳1勝クラス
16,1255,202505010806,4歳以上1勝クラス
17,1305,202510011007,4歳以上1勝クラス
18,1315,202508010807,4歳以上1勝クラス
19,1325,202505010807,4歳以上2勝クラス
20,1335,202510011008,4歳以上1勝クラス
21,1345,202508010808,4歳以上1勝クラス
22,1355,202505010808,4歳以上2勝クラス
23,1405,202510011009,高千穂特別
24,1415,202508010809,山城S
25,1425,202505010809,ヒヤシンスS
26,1440,202510011010,和布刈特別
27,1450,202508010810,マーガレットS
28,1501,202505010810,アメジストS
29,1520,202510011011,小倉大賞典
30,1530,202508010811,大和S
31,1540,202505010811,フェブラリーS
32,1601,202510011012,4歳以上1勝クラス
33,1610,202508010812,4歳以上2勝クラス
34,1625,202505010812,大島特別
