,race_time,race_id,race_name
0,0940,202505021201,3歳未勝利
1,0955,202508021201,3歳未勝利
2,1010,202505021202,3歳未勝利
3,1025,202508021202,3歳未勝利
4,1040,202505021203,3歳未勝利
5,1055,202508021203,3歳未勝利
6,1110,202505021204,3歳未勝利
7,1210,202505021205,3歳1勝クラス
8,1225,202508021205,3歳未勝利
9,1240,202505021206,4歳以上1勝クラス
10,1255,202508021206,3歳1勝クラス
11,1310,202505021207,4歳以上1勝クラス
12,1325,202508021207,4歳以上1勝クラス
13,1345,202505021208,青嵐賞
14,1400,202508021208,4歳以上2勝クラス
15,1420,202505021209,薫風S
16,1435,202508021209,與杼特別
17,1455,202505021210,むらさき賞
18,1515,202508021210,安土城S
19,1540,202505021211,日本ダービー
20,1605,202508021211,白百合S
21,1640,202508021212,渡月橋S
22,1700,202505021212,目黒記念
