,race_time,race_id,race_name
0,0945,202510010801,3歳未勝利
1,0955,202508010601,3歳未勝利
2,1005,202505010601,3歳未勝利
3,1015,202510010802,3歳未勝利
4,1025,202508010602,3歳新馬
5,1035,202505010602,3歳未勝利
6,1045,202510010803,4歳以上1勝クラス
7,1055,202508010603,3歳未勝利
8,1105,202505010603,3歳新馬
9,1125,202508010604,3歳1勝クラス
10,1135,202505010604,3歳1勝クラス
11,1205,202510010805,3歳未勝利
12,1215,202508010605,3歳未勝利
13,1225,202505010605,3歳未勝利
14,1235,202510010806,4歳以上1勝クラス
15,1245,202508010606,3歳未勝利
16,1255,202505010606,4歳以上1勝クラス
17,1305,202510010807,4歳以上1勝クラス
18,1315,202508010607,4歳以上1勝クラス
19,1325,202505010607,4歳以上1勝クラス
20,1335,202510010808,4歳以上1勝クラス
21,1345,202508010608,4歳以上1勝クラス
22,1355,202505010608,4歳以上2勝クラス
23,1405,202510010809,大濠特別
24,1415,202508010609,春日特別
25,1425,202505010609,雲雀S
26,1440,202510010810,伊万里特別
27,1450,202508010610,北山S
28,1501,202505010610,バレンタインS
29,1515,202510010811,北九州短距離S
30,1530,202508010611,京都記念
31,1545,202505010611,共同通信杯
32,1601,202510010812,4歳以上1勝クラス
33,1610,202508010612,4歳以上2勝クラス
34,1625,202505010612,4歳以上2勝クラス
