,race_time,race_id,race_name
0,0935,202408070801,2歳未勝利
1,0950,202406050801,2歳未勝利
2,1005,202408070802,2歳未勝利
3,1020,202406050802,2歳未勝利
4,1035,202408070803,2歳未勝利
5,1050,202406050803,2歳未勝利
6,1105,202408070804,2歳新馬
7,1120,202406050804,2歳未勝利
8,1150,202406050805,2歳新馬
9,1225,202408070806,2歳新馬
10,1240,202406050806,2歳新馬
11,1255,202408070807,3歳以上1勝クラス
12,1310,202406050807,3歳以上1勝クラス
13,1325,202408070808,3歳以上2勝クラス
14,1340,202406050808,冬至特別
15,1400,202408070809,クリスマスエルフ賞
16,1415,202406050809,グッドラックHC
17,1435,202408070810,サンタクロースS
18,1450,202406050810,オルフェーヴルC
19,1515,202408070811,りんくうS
20,1540,202406050811,有馬記念
21,1605,202408070812,ジングルベル賞
22,1625,202406050812,フェアウェルS
