,race_time,race_id,race_name
0,0950,202505040901,2歳未勝利
1,1001,202508030901,2歳未勝利
2,1030,202505040902,2歳未勝利
3,1030,202508030902,2歳未勝利
4,1055,202505040903,2歳未勝利
5,1100,202508030903,2歳未勝利
6,1125,202505040904,3歳以上障害未勝利
7,1130,202508030904,2歳新馬
8,1210,202505040905,2歳新馬
9,1220,202508030905,2歳新馬
10,1240,202505040906,2歳新馬
11,1250,202508030906,3歳以上1勝クラス
12,1310,202505040907,3歳以上1勝クラス
13,1320,202508030907,3歳以上1勝クラス
14,1340,202505040908,3歳以上1勝クラス
15,1350,202508030908,壬生特別
16,1415,202505040909,三鷹特別
17,1425,202508030909,萩S
18,1450,202505040910,山中湖特別
19,1501,202508030910,カノープスS
20,1525,202505040911,神無月S
21,1540,202508030911,菊花賞
22,1610,202505040912,3歳以上1勝クラス
23,1630,202508030912,嵯峨野特別
