,race_time,race_id,race_name
0,0950,202504010601,3歳未勝利
1,0955,202508020801,3歳未勝利
2,1005,202505020801,3歳未勝利
3,1015,202504010602,3歳未勝利
4,1020,202508020802,3歳未勝利
5,1030,202505020802,3歳未勝利
6,1040,202504010603,3歳未勝利
7,1050,202508020803,3歳未勝利
8,1100,202505020803,3歳未勝利
9,1120,202508020804,3歳未勝利
10,1130,202505020804,3歳未勝利
11,1210,202508020805,3歳1勝クラス
12,1220,202505020805,3歳未勝利
13,1235,202504010606,3歳未勝利
14,1245,202508020806,4歳以上1勝クラス
15,1255,202505020806,3歳1勝クラス
16,1305,202504010607,4歳以上1勝クラス
17,1315,202508020807,4歳以上1勝クラス
18,1325,202505020807,3歳1勝クラス
19,1335,202504010608,4歳以上1勝クラス
20,1345,202508020808,4歳以上1勝クラス
21,1355,202505020808,4歳以上1勝クラス
22,1405,202504010609,飛竜特別
23,1415,202508020809,白川特別
24,1425,202505020809,テレ玉杯
25,1440,202504010610,信濃川特別
26,1450,202508020810,錦S
27,1501,202505020810,青梅特別
28,1520,202504010611,弥彦S
29,1530,202508020811,栗東S
30,1540,202505020811,ヴィクトリアマイル
31,1601,202504010612,4歳以上1勝クラス
32,1610,202508020812,4歳以上2勝クラス
33,1630,202505020812,BSイレブン賞
