,2023107120
peds_0,エピファネイア  2010 鹿毛  [血統][産駒]  Roberto系
peds_1,デアレガーロ  2014 鹿毛  [血統][産駒]  FNo.[1-t]
peds_2,シンボリクリスエス  1999 黒鹿毛  [血統][産駒]
peds_3,シーザリオ  2002 青毛  [血統][産駒]
peds_4,マンハッタンカフェ  1998 青鹿毛  [血統][産駒]
peds_5,スーヴェニアギフト  Souvenir Gift(米)  2002 鹿毛  [血統][産駒]
peds_6,Kris S.  1977 黒鹿毛  [血統][産駒]
peds_7,Tee Kay  1991 黒鹿毛  [血統][産駒]
peds_8,スペシャルウィーク  1995 黒鹿毛  [血統][産駒]
peds_9,キロフプリミエール  Kirov Premiere(英)  1990 鹿毛  [血統][産駒]
peds_10,サンデーサイレンス Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_11,サトルチェンジ  Subtle Change(愛)  1988 黒鹿毛  [血統][産駒]
peds_12,Souvenir Copy  1995 黒鹿毛  [血統][産駒]
peds_13,Alleged Gift  1994 鹿毛  [血統][産駒]
peds_14,Roberto 1969 鹿毛
peds_15,Sharp Queen 1965 鹿毛
peds_16,Gold Meridian 1982 黒鹿毛
peds_17,Tri Argo 1982 黒鹿毛
peds_18,サンデーサイレンス 1986 青鹿毛
peds_19,キャンペンガール 1987 鹿毛
peds_20,Sadler's Wells 1981 鹿毛
peds_21,Querida 1975 黒鹿毛
peds_22,Halo 1969 黒鹿毛
peds_23,Wishing Well 1975 鹿毛
peds_24,Law Society 1982 黒鹿毛
peds_25,Santa Luciana 1973 黒鹿毛
peds_26,Mr. Prospector 1970 鹿毛
peds_27,Dancing Tribute 1986 鹿毛
peds_28,Alleged 1974 鹿毛
peds_29,エクセレントギフト 1987 鹿毛
peds_30,Hail to Reason
peds_31,Bramalea
peds_32,Princequillo
peds_33,Bridgework
peds_34,Seattle Slew
peds_35,Queen Louie
peds_36,Tri Jet
peds_37,Hail Proudly
peds_38,Halo
peds_39,Wishing Well
peds_40,マルゼンスキー
peds_41,レディーシラオキ
peds_42,Northern Dancer
peds_43,Fairy Bridge
peds_44,Habitat
peds_45,Principia
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,Alleged
peds_51,Bold Bikini
peds_52,Luciano
peds_53,Suleika
peds_54,Raise a Native
peds_55,Gold Digger
peds_56,Nureyev
peds_57,Sophisticated Girl
peds_58,Hoist the Flag
peds_59,Princess Pout
peds_60,Seattle Slew
peds_61,Rose Red
