,2023105268
peds_0,ダノンキングリー  2016 黒鹿毛  [血統][産駒]  Halo系
peds_1,ウィラビーオーサム  Willa B Awesome(米)  2009 栗毛  [血統][産駒]  FNo.[20]
peds_2,ディープインパクト  2002 鹿毛  [血統][産駒]
peds_3,マイグッドネス  2005 黒鹿毛  [血統][産駒]
peds_4,Awesome Gambler  2004 栗毛  [血統][産駒]
peds_5,Cause I'm Tricky  1999 黒鹿毛  [血統][産駒]
peds_6,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_7,ウインドインハーヘア  Wind in Her Hair(愛)  1991 鹿毛  [血統][産駒]
peds_8,Storm Cat  (米)  1983 黒鹿毛  [血統][産駒]
peds_9,Caressing  1998 黒鹿毛  [血統][産駒]
peds_10,コロナドズクエスト  Coronado's Quest(米)  1995 栗毛  [血統][産駒]
peds_11,Wedding March  1995 栗毛  [血統][産駒]
peds_12,Nineeleven  1993 鹿毛  [血統][産駒]
peds_13,Takenbyherbeauty  1993 黒鹿毛  [血統][産駒]
peds_14,Halo 1969 黒鹿毛
peds_15,Wishing Well 1975 鹿毛
peds_16,Alzao 1980 鹿毛
peds_17,Burghclere 1977 鹿毛
peds_18,Storm Bird 1978 鹿毛
peds_19,Terlingua 1976 栗毛
peds_20,Honour and Glory 1993 鹿毛
peds_21,Lovin Touch 1980 栗毛
peds_22,フォーティナイナー 1985 栗毛
peds_23,Laughing Look 1986 鹿毛
peds_24,Deputy Minister 1979 黒鹿毛
peds_25,Bless You 1985 黒鹿毛
peds_26,Phone Trick 1982 鹿毛
peds_27,Survive 1984 鹿毛
peds_28,Saros 1974 黒鹿毛
peds_29,Cause She's a Lady 1980 鹿毛
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Lyphard
peds_35,Lady Rebecca
peds_36,Busted
peds_37,Highclere
peds_38,Northern Dancer
peds_39,South Ocean
peds_40,Secretariat
peds_41,Crimson Saint
peds_42,Relaunch
peds_43,Fair to All
peds_44,Majestic Prince
peds_45,Forest Princess
peds_46,Mr. Prospector
peds_47,File
peds_48,Damascus
peds_49,Laughter
peds_50,Vice Regent
peds_51,Mint Copy
peds_52,Halo
peds_53,Wedding Party
peds_54,Clever Trick
peds_55,Over the Phone
peds_56,Pass the Glass
peds_57,Elite Khaled
peds_58,Sassafras
peds_59,Rose Copse
peds_60,Caucasus
peds_61,Lady Lt.
