,日付,開催,天 気,R,レース名,頭 数,枠 番,馬 番,オ ッ ズ,人 気,着 順,騎手,斤 量,距離,馬 場,タイム,着差,通過,ペース,上り,馬体重,勝ち馬 (2着馬)
2022100458,2024/11/03,6京都2,晴,5,2歳新馬,9,7,7,91.4,9,8,加藤祥太,56,芝1800,稍,1:50.1,1.8,1-1,36.0-34.4,36.2,440(0),ウォータークラーク
