,2023107125
peds_0,ブリックスアンドモルタル  Bricks and Mortar(米)  2014 黒鹿毛  [血統][産駒]  Storm Bird系
peds_1,デグラーティア  2006 黒鹿毛  [血統][産駒]  FNo.[4-k]
peds_2,Giant's Causeway  (米)  1997 栗毛  [血統][産駒]
peds_3,Beyond the Waves  1997 黒鹿毛  [血統][産駒]
peds_4,フジキセキ  1992 青鹿毛  [血統][産駒]
peds_5,デフィニット  1997 鹿毛  [血統][産駒]
peds_6,Storm Cat  (米)  1983 黒鹿毛  [血統][産駒]
peds_7,Mariah's Storm  1991 鹿毛  [血統][産駒]
peds_8,Ocean Crest  1991 黒鹿毛  [血統][産駒]
peds_9,Excedent  1985 鹿毛  [血統][産駒]
peds_10,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_11,ミルレーサー  Millracer(米)  1983 鹿毛  [血統][産駒]
peds_12,デヒア  Dehere(米)  1991 鹿毛  [血統][産駒]
peds_13,Hiroo Garden  1991 鹿毛  [血統][産駒]
peds_14,Storm Bird 1978 鹿毛
peds_15,Terlingua 1976 栗毛
peds_16,Rahy 1985 栗毛
peds_17,イメンス 1979 黒鹿毛
peds_18,Storm Bird 1978 鹿毛
peds_19,S.S.Aroma 1981
peds_20,Exceller 1973 鹿毛
peds_21,Broadway Lullaby 1970 鹿毛
peds_22,Halo 1969 黒鹿毛
peds_23,Wishing Well 1975 鹿毛
peds_24,Le Fabuleux 1961 鹿毛
peds_25,Marston's Mill 1975 黒鹿毛
peds_26,Deputy Minister 1979 黒鹿毛
peds_27,Sister Dot 1985 鹿毛
peds_28,Caerleon 1980 鹿毛
peds_29,Sweeping 1986 鹿毛
peds_30,Northern Dancer
peds_31,South Ocean
peds_32,Secretariat
peds_33,Crimson Saint
peds_34,Blushing Groom
peds_35,Glorious Song
peds_36,Roberto
peds_37,Imsodear
peds_38,Northern Dancer
peds_39,South Ocean
peds_40,Seattle Slew
peds_41,Rare Bouquet
peds_42,Vaguely Noble
peds_43,Too Bald
peds_44,Stage Door Johnny
peds_45,リットルブレツシング
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,Wild Risk
peds_51,Anguar
peds_52,In Reality
peds_53,Millicent
peds_54,Vice Regent
peds_55,Mint Copy
peds_56,Secretariat
peds_57,Sword Game
peds_58,Nijinsky
peds_59,Foreseer
peds_60,インデェアンキング
peds_61,Glancing
