,2021190001
peds_0,Gleneagles  (愛)  2012 鹿毛  [血統][産駒]  Sadler's Wells系
peds_1,Calayana  2014 鹿毛  [血統][産駒]  FNo.[16-b]
peds_2,Galileo  (愛)  1998 鹿毛  [血統][産駒]
peds_3,You'resothrilling  2005 黒鹿毛  [血統][産駒]
peds_4,Sinndar  (愛)  1997 鹿毛  [血統][産駒]
peds_5,Clariyn  2009 鹿毛  [血統][産駒]
peds_6,Sadler's Wells  (米)  1981 鹿毛  [血統][産駒]
peds_7,Urban Sea  (米)  1989 栗毛  [血統][産駒]
peds_8,Storm Cat  (米)  1983 黒鹿毛  [血統][産駒]
peds_9,Mariah's Storm  1991 鹿毛  [血統][産駒]
peds_10,Grand Lodge  (米)  1991 栗毛  [血統][産駒]
peds_11,Sinntara  1989 鹿毛  [血統][産駒]
peds_12,Acclamation  1999 鹿毛  [血統][産駒]
peds_13,Clodovina  2004 鹿毛  [血統][産駒]
peds_14,Northern Dancer 1961 鹿毛
peds_15,Fairy Bridge 1975 鹿毛
peds_16,Miswaki 1978 栗毛
peds_17,Allegretta 1978 栗毛
peds_18,Storm Bird 1978 鹿毛
peds_19,Terlingua 1976 栗毛
peds_20,Rahy 1985 栗毛
peds_21,イメンス 1979 黒鹿毛
peds_22,Chief's Crown 1982 鹿毛
peds_23,La Papagena 1983 黒鹿毛
peds_24,Lashkari 1981 鹿毛
peds_25,Sidama 1982 鹿毛
peds_26,Royal Applause 1993 鹿毛
peds_27,Princess Athena 1985 鹿毛
peds_28,ロックオブジブラルタル 1999 鹿毛
peds_29,Clodora 1994 鹿毛
peds_30,Nearctic
peds_31,Natalma
peds_32,Bold Reason
peds_33,Special
peds_34,Mr. Prospector
peds_35,Hopespringseternal
peds_36,Lombard
peds_37,Anatevka
peds_38,Northern Dancer
peds_39,South Ocean
peds_40,Secretariat
peds_41,Crimson Saint
peds_42,Blushing Groom
peds_43,Glorious Song
peds_44,Roberto
peds_45,Imsodear
peds_46,Danzig
peds_47,Six Crowns
peds_48,Habitat
peds_49,Magic Flute
peds_50,Mill Reef
peds_51,Larannda
peds_52,Top Ville
peds_53,Stoyana
peds_54,ワージブ
peds_55,Flying Melody
peds_56,Ahonoora
peds_57,Shopping Wise
peds_58,デインヒル
peds_59,Offshore Boom
peds_60,Linamix
peds_61,Cloche d'Or
