,2023101406
peds_0,ホークビル  Hawkbill(米)  2013 栗毛  [血統][産駒]  Sadler's Wells系
peds_1,マイオール  2013 鹿毛  [血統][産駒]  FNo.[13-c]
peds_2,Kitten's Joy  (米)  2001 栗毛  [血統][産駒]
peds_3,Trensa  2004 栗毛  [血統][産駒]
peds_4,フレンチデピュティ  French Deputy(米)  1992 栗毛  [血統][産駒]
peds_5,アンソレイユ  1993 黒鹿毛  [血統][産駒]
peds_6,El Prado  1989 芦毛  [血統][産駒]
peds_7,Kitten's First  1991 鹿毛  [血統][産駒]
peds_8,Giant's Causeway  (米)  1997 栗毛  [血統][産駒]
peds_9,Serape  1988 鹿毛  [血統][産駒]
peds_10,Deputy Minister  1979 黒鹿毛  [血統][産駒]
peds_11,Mitterand  1981 鹿毛  [血統][産駒]
peds_12,リズム  Rhythm(米)  1987 鹿毛  [血統][産駒]
peds_13,アンフィニィ  1982 黒鹿毛  [血統][産駒]
peds_14,Sadler's Wells 1981 鹿毛
peds_15,Lady Capulet 1974 芦毛
peds_16,Lear Fan 1981 鹿毛
peds_17,That's My Hon 1983 栗毛
peds_18,Storm Cat 1983 黒鹿毛
peds_19,Mariah's Storm 1991 鹿毛
peds_20,Fappiano 1977 鹿毛
peds_21,Mochila 1979 黒鹿毛
peds_22,Vice Regent 1967 栗毛
peds_23,Mint Copy 1970 黒鹿毛
peds_24,Hold Your Peace 1969 鹿毛
peds_25,Laredo Lass 1971 黒鹿毛
peds_26,Mr. Prospector 1970 鹿毛
peds_27,Dance Number 1979 鹿毛
peds_28,マルゼンスキー 1974 鹿毛
peds_29,ラッキージヨオー 1974 鹿毛
peds_30,Northern Dancer
peds_31,Fairy Bridge
peds_32,Sir Ivor
peds_33,Cap and Bells
peds_34,Roberto
peds_35,Wac
peds_36,L'Enjoleur
peds_37,One Lane
peds_38,Storm Bird
peds_39,Terlingua
peds_40,Rahy
peds_41,イメンス
peds_42,Mr. Prospector
peds_43,Killaloe
peds_44,In Reality
peds_45,Ride the Trails
peds_46,Northern Dancer
peds_47,Victoria Regina
peds_48,Bunty's Flight
peds_49,Shakney
peds_50,Speak John
peds_51,Blue Moon
peds_52,Bold Ruler
peds_53,Fortunate Isle
peds_54,Raise a Native
peds_55,Gold Digger
peds_56,Northern Dancer
peds_57,Numbered Account
peds_58,Nijinsky
peds_59,シル
peds_60,チャイナロック
peds_61,グリーンターフ
