,2023106438
peds_0,ウインブライト  2014 芦毛  [血統][産駒]  Halo系
peds_1,コスモチョコレイ  2011 黒鹿毛  [血統][産駒]  FNo.[1-o]
peds_2,ステイゴールド  1994 黒鹿毛  [血統][産駒]
peds_3,サマーエタニティ  2005 芦毛  [血統][産駒]
peds_4,ブラックタイド  2001 黒鹿毛  [血統][産駒]
peds_5,スイートウィリアム  1998 鹿毛  [血統][産駒]
peds_6,サンデーサイレンス Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_7,ゴールデンサッシュ  1988 栗毛  [血統][産駒]
peds_8,アドマイヤコジーン  1996 芦毛  [血統][産駒]
peds_9,オールフォーゲラン  1993 黒鹿毛  [血統][産駒]
peds_10,サンデーサイレンス Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_11,ウインドインハーヘア  Wind in Her Hair(愛)  1991 鹿毛  [血統][産駒]
peds_12,Miswaki  1978 栗毛  [血統][産駒]
peds_13,チャイナブリーズ  China Breeze(米)  1991 鹿毛  [血統][産駒]
peds_14,Halo 1969 黒鹿毛
peds_15,Wishing Well 1975 鹿毛
peds_16,ディクタス 1967 栗毛
peds_17,ダイナサッシュ 1979 鹿毛
peds_18,Cozzene 1980 芦毛
peds_19,アドマイヤマカディ 1991 栗毛
peds_20,ジェイドロバリー 1987 黒鹿毛
peds_21,ミスゲラン 1981 鹿毛
peds_22,Halo 1969 黒鹿毛
peds_23,Wishing Well 1975 鹿毛
peds_24,Alzao 1980 鹿毛
peds_25,Burghclere 1977 鹿毛
peds_26,Mr. Prospector 1970 鹿毛
peds_27,Hopespringseternal 1971 栗毛
peds_28,Capote 1984 黒鹿毛
peds_29,Nowanna 1974 鹿毛
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Sanctus
peds_35,Doronic
peds_36,ノーザンテースト
peds_37,ロイヤルサッシュ
peds_38,Caro
peds_39,Ride the Trails
peds_40,ノーザンテースト
peds_41,ミセスマカディー
peds_42,Mr. Prospector
peds_43,Number
peds_44,マルゼンスキー
peds_45,ゲラン
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Understanding
peds_49,Mountain Flower
peds_50,Lyphard
peds_51,Lady Rebecca
peds_52,Busted
peds_53,Highclere
peds_54,Raise a Native
peds_55,Gold Digger
peds_56,Buckpasser
peds_57,Rose Bower
peds_58,Seattle Slew
peds_59,Too Bald
peds_60,Envoy
peds_61,Distaff Decider
