,2023105171
peds_0,ダノンプレミアム  2015 青鹿毛  [血統][産駒]  Halo系
peds_1,ミスエンピリカル  2012 黒鹿毛  [血統][産駒]  FNo.[1-x]
peds_2,ディープインパクト  2002 鹿毛  [血統][産駒]
peds_3,インディアナギャル  Indiana Gal(愛)  2005 黒鹿毛  [血統][産駒]
peds_4,プリサイスエンド  Precise End(米)  1997 黒鹿毛  [血統][産駒]
peds_5,エンピリカル  Empirical(米)  1995 鹿毛  [血統][産駒]
peds_6,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_7,ウインドインハーヘア  Wind in Her Hair(愛)  1991 鹿毛  [血統][産駒]
peds_8,Intikhab  1994 鹿毛  [血統][産駒]
peds_9,Genial Jenny  1992 鹿毛  [血統][産駒]
peds_10,エンドスウィープ  End Sweep(米)  1991 鹿毛  [血統][産駒]
peds_11,Precisely  1987 栗毛  [血統][産駒]
peds_12,Miswaki  1978 栗毛  [血統][産駒]
peds_13,Louisville  1977 鹿毛  [血統][産駒]
peds_14,Halo 1969 黒鹿毛
peds_15,Wishing Well 1975 鹿毛
peds_16,Alzao 1980 鹿毛
peds_17,Burghclere 1977 鹿毛
peds_18,Red Ransom 1987 鹿毛
peds_19,Crafty Example 1987 栗毛
peds_20,デインヒル 1986 鹿毛
peds_21,Joma Kaanem 1981 鹿毛
peds_22,フォーティナイナー 1985 栗毛
peds_23,Broom Dance 1979 鹿毛
peds_24,Summing 1978 鹿毛
peds_25,Crisp 'n Clear 1981 鹿毛
peds_26,Mr. Prospector 1970 鹿毛
peds_27,Hopespringseternal 1971 栗毛
peds_28,Val de l'Orne 1972 鹿毛
peds_29,Laddisa 1970 鹿毛
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Lyphard
peds_35,Lady Rebecca
peds_36,Busted
peds_37,Highclere
peds_38,Roberto
peds_39,アラビアII
peds_40,Crafty Prospector
peds_41,Zienelle
peds_42,Danzig
peds_43,Razyana
peds_44,Double Form
peds_45,Ash Lawn
peds_46,Mr. Prospector
peds_47,File
peds_48,Dance Spell
peds_49,Witching Hour
peds_50,Verbatim
peds_51,Sumatra
peds_52,Cold Reception
peds_53,Ring O'Bells
peds_54,Raise a Native
peds_55,Gold Digger
peds_56,Buckpasser
peds_57,Rose Bower
peds_58,Val de Loir
peds_59,Aglae
peds_60,Sir Gaylord
peds_61,Flirting Lady
