,2023104967
peds_0,シニスターミニスター  Sinister Minister(米)  2003 鹿毛  [血統][産駒]  Seattle Slew系
peds_1,アンジュラミエル  2014 栗毛  [血統][産駒]  FNo.[A4]
peds_2,Old Trieste  1995 栗毛  [血統][産駒]
peds_3,Sweet Minister  1997 鹿毛  [血統][産駒]
peds_4,カネヒキリ  2002 栗毛  [血統][産駒]
peds_5,ボンヌマール  2003 栗毛  [血統][産駒]
peds_6,A.P. Indy  1989 黒鹿毛  [血統][産駒]
peds_7,Lovlier Linda  1980 栗毛  [血統][産駒]
peds_8,The Prime Minister  1987 鹿毛  [血統][産駒]
peds_9,Sweet Blue  1985 黒鹿毛  [血統][産駒]
peds_10,フジキセキ  1992 青鹿毛  [血統][産駒]
peds_11,ライフアウトゼア  Life Out There(米)  1992 栗毛  [血統][産駒]
peds_12,Starborough  (英)  1994 栗毛  [血統][産駒]
peds_13,レイクアネシー  Lake Annecy(米)  1994 鹿毛  [血統][産駒]
peds_14,Seattle Slew 1974 黒鹿毛
peds_15,Weekend Surprise 1980 鹿毛
peds_16,Vigors 1973 芦毛
peds_17,Linda Summers 1967 鹿毛
peds_18,Deputy Minister 1979 黒鹿毛
peds_19,Stick to Beauty 1973 黒鹿毛
peds_20,Hurry Up Blue 1977 鹿毛
peds_21,Sugar Gold 1980 黒鹿毛
peds_22,サンデーサイレンス 1986 青鹿毛
peds_23,ミルレーサー 1983 鹿毛
peds_24,Deputy Minister 1979 黒鹿毛
peds_25,Silver Valley 1979 栗毛
peds_26,ソヴィエトスター 1984 鹿毛
peds_27,Flamenco Wave 1986 栗毛
peds_28,Capote 1984 黒鹿毛
peds_29,アンブロジン 1988 鹿毛
peds_30,Bold Reasoning
peds_31,My Charmer
peds_32,Secretariat
peds_33,Lassie Dear
peds_34,Grey Dawn
peds_35,Relifordie
peds_36,Crozier
peds_37,Queenly Gift
peds_38,Vice Regent
peds_39,Mint Copy
peds_40,Illustrious
peds_41,Hail to Beauty
peds_42,Mr. Leader
peds_43,Blue Baroness
peds_44,Mr. Prospector
peds_45,Miss Ironside
peds_46,Halo
peds_47,Wishing Well
peds_48,Le Fabuleux
peds_49,Marston's Mill
peds_50,Vice Regent
peds_51,Mint Copy
peds_52,Mr. Prospector
peds_53,Seven Valleys
peds_54,Nureyev
peds_55,Veruschka
peds_56,Desert Wine
peds_57,Armada Way
peds_58,Seattle Slew
peds_59,Too Bald
peds_60,Mr. Prospector
peds_61,バラダ
