,2023109067
peds_0,モズアスコット  2014 栗毛  [血統][産駒]  Sadler's Wells系
peds_1,アースグリーン  2008 栗毛  [血統][産駒]  FNo.[4-m]
peds_2,Frankel  2008 鹿毛  [血統][産駒]
peds_3,India  2003 栗毛  [血統][産駒]
peds_4,Street Cry  (愛)  1998 黒鹿毛  [血統][産駒]
peds_5,Sauveteur  2003 鹿毛  [血統][産駒]
peds_6,Galileo  (愛)  1998 鹿毛  [血統][産駒]
peds_7,Kind  2001 鹿毛  [血統][産駒]
peds_8,ヘネシー  Hennessy(米)  1993 栗毛  [血統][産駒]
peds_9,Misty Hour  1995 鹿毛  [血統][産駒]
peds_10,Machiavellian  1987 黒鹿毛  [血統][産駒]
peds_11,Helen Street  1982 鹿毛  [血統][産駒]
peds_12,Gone West  1984 鹿毛  [血統][産駒]
peds_13,Brackish  1983 鹿毛  [血統][産駒]
peds_14,Sadler's Wells 1981 鹿毛
peds_15,Urban Sea 1989 栗毛
peds_16,デインヒル 1986 鹿毛
peds_17,Rainbow Lake 1990 鹿毛
peds_18,Storm Cat 1983 黒鹿毛
peds_19,Island Kitty 1976 栗毛
peds_20,Miswaki 1978 栗毛
peds_21,Our Tina Marie 1978 鹿毛
peds_22,Mr. Prospector 1970 鹿毛
peds_23,Coup de Folie 1982 鹿毛
peds_24,Troy 1976 鹿毛
peds_25,Waterway 1976 栗毛
peds_26,Mr. Prospector 1970 鹿毛
peds_27,Secrettame 1978 栗毛
peds_28,Alleged 1974 鹿毛
peds_29,Change Water 1969 栗毛
peds_30,Northern Dancer
peds_31,Fairy Bridge
peds_32,Miswaki
peds_33,Allegretta
peds_34,Danzig
peds_35,Razyana
peds_36,Rainbow Quest
peds_37,Rockfest
peds_38,Storm Bird
peds_39,Terlingua
peds_40,Hawaii
peds_41,T. C. Kitten
peds_42,Mr. Prospector
peds_43,Hopespringseternal
peds_44,Nijinsky
peds_45,Java Moon
peds_46,Raise a Native
peds_47,Gold Digger
peds_48,Halo
peds_49,Raise the Standard
peds_50,Petingo
peds_51,La Milo
peds_52,Riverman
peds_53,Boulevard
peds_54,Raise a Native
peds_55,Gold Digger
peds_56,Secretariat
peds_57,Tamerett
peds_58,Hoist the Flag
peds_59,Princess Pout
peds_60,Swaps
peds_61,Portage
