,2023107022
peds_0,ポエティックフレア  Poetic Flare(愛)  2018 鹿毛  [血統][産駒]  Sadler's Wells系
peds_1,ザイラ  2017 鹿毛  [血統][産駒]  FNo.[13-c]
peds_2,Dawn Approach  (愛)  2010 栗毛  [血統][産駒]
peds_3,Maria Lee  2007 鹿毛  [血統][産駒]
peds_4,フェノーメノ  2009 青鹿毛  [血統][産駒]
peds_5,カーリア  Carlea(米)  2002 鹿毛  [血統][産駒]
peds_6,New Approach  2005 栗毛  [血統][産駒]
peds_7,Hymn Of The Dawn  1999 鹿毛  [血統][産駒]
peds_8,ロックオブジブラルタル  1999 鹿毛  [血統][産駒]
peds_9,Elida  1994 鹿毛  [血統][産駒]
peds_10,ステイゴールド  1994 黒鹿毛  [血統][産駒]
peds_11,ディラローシェ  De Laroche(愛)  1999 鹿毛  [血統][産駒]
peds_12,Carson City  1987 栗毛  [血統][産駒]
peds_13,De Puntillas  1992 栗毛  [血統][産駒]
peds_14,Galileo 1998 鹿毛
peds_15,Park Express 1983 黒鹿毛
peds_16,Phone Trick 1982 鹿毛
peds_17,Colonial Debut 1994 鹿毛
peds_18,デインヒル 1986 鹿毛
peds_19,Offshore Boom 1985 栗毛
peds_20,ロイヤルアカデミーII 1987 鹿毛
peds_21,Saviour 1987 鹿毛
peds_22,サンデーサイレンス 1986 青鹿毛
peds_23,ゴールデンサッシュ 1988 栗毛
peds_24,デインヒル 1986 鹿毛
peds_25,Sea Port 1980 黒鹿毛
peds_26,Mr. Prospector 1970 鹿毛
peds_27,Blushing Promise 1982 鹿毛
peds_28,Distant Relative 1986 鹿毛
peds_29,Enola 1982 黒鹿毛
peds_30,Sadler's Wells
peds_31,Urban Sea
peds_32,Ahonoora
peds_33,Matcher
peds_34,Clever Trick
peds_35,Over the Phone
peds_36,Pleasant Colony
peds_37,Kittihawk Miss
peds_38,Danzig
peds_39,Razyana
peds_40,Be My Guest
peds_41,Push a Button
peds_42,Nijinsky
peds_43,Crimson Saint
peds_44,Majestic Light
peds_45,Victorian Queen
peds_46,Halo
peds_47,Wishing Well
peds_48,ディクタス
peds_49,ダイナサッシュ
peds_50,Danzig
peds_51,Razyana
peds_52,Averof
peds_53,Anchor
peds_54,Raise a Native
peds_55,Gold Digger
peds_56,Blushing Groom
peds_57,Summertime Promise
peds_58,Habitat
peds_59,Royal Sister
peds_60,Ela-Mana-Mou
peds_61,Come True
