,2022104829
peds_0,エピファネイア  2010 鹿毛  [血統][産駒]  Roberto系
peds_1,シーズアタイガー  She's a Tiger(米)  2011 鹿毛  [血統][産駒]  FNo.[5-g]
peds_2,シンボリクリスエス  1999 黒鹿毛  [血統][産駒]
peds_3,シーザリオ  2002 青毛  [血統][産駒]
peds_4,Tale of the Cat  (米)  1994 黒鹿毛  [血統][産駒]
peds_5,Shandra Smiles  1998 鹿毛  [血統][産駒]
peds_6,Kris S.  1977 黒鹿毛  [血統][産駒]
peds_7,Tee Kay  1991 黒鹿毛  [血統][産駒]
peds_8,スペシャルウィーク  1995 黒鹿毛  [血統][産駒]
peds_9,キロフプリミエール  Kirov Premiere(英)  1990 鹿毛  [血統][産駒]
peds_10,Storm Cat  (米)  1983 黒鹿毛  [血統][産駒]
peds_11,Yarn  1987 鹿毛  [血統][産駒]
peds_12,Cahill Road  1988 鹿毛  [血統][産駒]
peds_13,Beyond the Storm  1990 黒鹿毛  [血統][産駒]
peds_14,Roberto 1969 鹿毛
peds_15,Sharp Queen 1965 鹿毛
peds_16,Gold Meridian 1982 黒鹿毛
peds_17,Tri Argo 1982 黒鹿毛
peds_18,サンデーサイレンス 1986 青鹿毛
peds_19,キャンペンガール 1987 鹿毛
peds_20,Sadler's Wells 1981 鹿毛
peds_21,Querida 1975 黒鹿毛
peds_22,Storm Bird 1978 鹿毛
peds_23,Terlingua 1976 栗毛
peds_24,Mr. Prospector 1970 鹿毛
peds_25,Narrate 1980 黒鹿毛
peds_26,Fappiano 1977 鹿毛
peds_27,Gana Facil 1981 栗毛
peds_28,Great Above 1972 黒鹿毛
peds_29,Brenda's Storm 1983 栗毛
peds_30,Hail to Reason
peds_31,Bramalea
peds_32,Princequillo
peds_33,Bridgework
peds_34,Seattle Slew
peds_35,Queen Louie
peds_36,Tri Jet
peds_37,Hail Proudly
peds_38,Halo
peds_39,Wishing Well
peds_40,マルゼンスキー
peds_41,レディーシラオキ
peds_42,Northern Dancer
peds_43,Fairy Bridge
peds_44,Habitat
peds_45,Principia
peds_46,Northern Dancer
peds_47,South Ocean
peds_48,Secretariat
peds_49,Crimson Saint
peds_50,Raise a Native
peds_51,Gold Digger
peds_52,Honest Pleasure
peds_53,State
peds_54,Mr. Prospector
peds_55,Killaloe
peds_56,Le Fabuleux
peds_57,Charedi
peds_58,Minnesota Mac
peds_59,Ta Wee
peds_60,Medieval Man
peds_61,Ruler's Storm
