,2023101143
peds_0,サンダースノー  Thunder Snow(愛)  2014 鹿毛  [血統][産駒]  Danzig系
peds_1,ニードルクラフト  Needlecraft(愛)  2002 栗毛  [血統][産駒]  FNo.[10-c]
peds_2,Helmet  2008 栗毛  [血統][産駒]
peds_3,Eastern Joy  2006 鹿毛  [血統][産駒]
peds_4,Mark of Esteem  (愛)  1993 鹿毛  [血統][産駒]
peds_5,Sharp Point  1992 栗毛  [血統][産駒]
peds_6,Exceed And Excel  2000 鹿毛  [血統][産駒]
peds_7,Accessories  2003 鹿毛  [血統][産駒]
peds_8,Dubai Destination  1999 鹿毛  [血統][産駒]
peds_9,Red Slippers  1989 栗毛  [血統][産駒]
peds_10,Darshaan  1981 黒鹿毛  [血統][産駒]
peds_11,Homage  1989 栗毛  [血統][産駒]
peds_12,ロイヤルアカデミーII  Royal Academy(米)  1987 鹿毛  [血統][産駒]
peds_13,Nice Point  1979 栗毛  [血統][産駒]
peds_14,デインヒル 1986 鹿毛
peds_15,Patrona 1994 栗毛
peds_16,Singspiel 1992 鹿毛
peds_17,Anna Matrushka 1984 栗毛
peds_18,Kingmambo 1990 鹿毛
peds_19,Mysterial 1994 鹿毛
peds_20,Nureyev 1977 鹿毛
peds_21,Morning Devotion 1982 栗毛
peds_22,Shirley Heights 1975 鹿毛
peds_23,Delsy 1972 黒鹿毛
peds_24,Ajdal 1984 鹿毛
peds_25,Home Love 1976 鹿毛
peds_26,Nijinsky 1967 鹿毛
peds_27,Crimson Saint 1969 栗毛
peds_28,Sharpen Up 1969 栗毛
peds_29,Alpine Niece 1972 鹿毛
peds_30,Danzig
peds_31,Razyana
peds_32,Lomond
peds_33,Gladiolus
peds_34,In the Wings
peds_35,Glorious Song
peds_36,Mill Reef
peds_37,Anna Paola
peds_38,Mr. Prospector
peds_39,Miesque
peds_40,Alleged
peds_41,Mysteries
peds_42,Northern Dancer
peds_43,Special
peds_44,Affirmed
peds_45,Morning Has Broken
peds_46,Mill Reef
peds_47,Hardiemma
peds_48,Abdos
peds_49,Kelty
peds_50,Northern Dancer
peds_51,Native Partner
peds_52,Vaguely Noble
peds_53,Homespun
peds_54,Northern Dancer
peds_55,Flaming Page
peds_56,Crimson Satan
peds_57,Bolero Rose
peds_58,エタン
peds_59,Rocchetta
peds_60,Great Nephew
peds_61,Fragrant Morn
