,2023101129
peds_0,アドマイヤムーン  2003 鹿毛  [血統][産駒]  Mr. Prospector系
peds_1,スノーレパード  2011 黒鹿毛  [血統][産駒]  FNo.[8-f]
peds_2,エンドスウィープ  End Sweep(米)  1991 鹿毛  [血統][産駒]
peds_3,マイケイティーズ  1998 黒鹿毛  [血統][産駒]
peds_4,ストーミングホーム  Storming Home(英)  1998 黒鹿毛  [血統][産駒]
peds_5,スノーキトゥン  Snow Kitten(英)  2001 黒鹿毛  [血統][産駒]
peds_6,フォーティナイナー  Forty Niner(米)  1985 栗毛  [血統][産駒]
peds_7,Broom Dance  1979 鹿毛  [血統][産駒]
peds_8,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_9,ケイティーズファースト  Katies First(米)  1987 鹿毛  [血統][産駒]
peds_10,Machiavellian  1987 黒鹿毛  [血統][産駒]
peds_11,Try to Catch Me  1986 鹿毛  [血統][産駒]
peds_12,Storm Cat  (米)  1983 黒鹿毛  [血統][産駒]
peds_13,Embassy  1995 鹿毛  [血統][産駒]
peds_14,Mr. Prospector 1970 鹿毛
peds_15,File 1976 栗毛
peds_16,Dance Spell 1973 鹿毛
peds_17,Witching Hour 1960 鹿毛
peds_18,Halo 1969 黒鹿毛
peds_19,Wishing Well 1975 鹿毛
peds_20,Kris 1976 栗毛
peds_21,Katies 1981 黒鹿毛
peds_22,Mr. Prospector 1970 鹿毛
peds_23,Coup de Folie 1982 鹿毛
peds_24,Shareef Dancer 1980 鹿毛
peds_25,It's in the Air 1976 鹿毛
peds_26,Storm Bird 1978 鹿毛
peds_27,Terlingua 1976 栗毛
peds_28,Cadeaux Genereux 1985 栗毛
peds_29,Pass the Peace 1986 鹿毛
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Tom Rolfe
peds_33,Continue
peds_34,Northern Dancer
peds_35,Obeah
peds_36,Thinking Cap
peds_37,Enchanted Eve
peds_38,Hail to Reason
peds_39,Cosmah
peds_40,Understanding
peds_41,Mountain Flower
peds_42,Sharpen Up
peds_43,Doubly Sure
peds_44,ノノアルコ
peds_45,Mortefontaine
peds_46,Raise a Native
peds_47,Gold Digger
peds_48,Halo
peds_49,Raise the Standard
peds_50,Northern Dancer
peds_51,Sweet Alliance
peds_52,Mr. Prospector
peds_53,A Wind Is Rising
peds_54,Northern Dancer
peds_55,South Ocean
peds_56,Secretariat
peds_57,Crimson Saint
peds_58,Young Generation
peds_59,Smarten Up
peds_60,Alzao
peds_61,Lover's Rose
