,2023100112
peds_0,ダノンレジェンド  2010 黒鹿毛  [血統][産駒]  Himyar系
peds_1,ミヤコスマイル  2015 黒鹿毛  [血統][産駒]  FNo.[22]
peds_2,Macho Uno  (米)  1998 芦毛  [血統][産駒]
peds_3,マイグッドネス  2005 黒鹿毛  [血統][産駒]
peds_4,キングカメハメハ  2001 鹿毛  [血統][産駒]
peds_5,シャイニンググラス  1998 青鹿毛  [血統][産駒]
peds_6,Holy Bull  (米)  1991 芦毛  [血統][産駒]
peds_7,Primal Force  1987 鹿毛  [血統][産駒]
peds_8,Storm Cat  (米)  1983 黒鹿毛  [血統][産駒]
peds_9,Caressing  1998 黒鹿毛  [血統][産駒]
peds_10,Kingmambo  (米)  1990 鹿毛  [血統][産駒]
peds_11,マンファス  Manfath(愛)  1991 黒鹿毛  [血統][産駒]
peds_12,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_13,シャイニンレーサー  1991 黒鹿毛  [血統][産駒]
peds_14,Great Above 1972 黒鹿毛
peds_15,Sharon Brown 1980 芦毛
peds_16,Blushing Groom 1974 栗毛
peds_17,Prime Prospect 1978 鹿毛
peds_18,Storm Bird 1978 鹿毛
peds_19,Terlingua 1976 栗毛
peds_20,Honour and Glory 1993 鹿毛
peds_21,Lovin Touch 1980 栗毛
peds_22,Mr. Prospector 1970 鹿毛
peds_23,Miesque 1984 鹿毛
peds_24,ラストタイクーン 1983 黒鹿毛
peds_25,Pilot Bird 1983 鹿毛
peds_26,Halo 1969 黒鹿毛
peds_27,Wishing Well 1975 鹿毛
peds_28,ノーザンテースト 1971 栗毛
peds_29,ミルレーサー 1983 鹿毛
peds_30,Minnesota Mac
peds_31,Ta Wee
peds_32,Al Hattab
peds_33,Agathea's Dawn
peds_34,Red God
peds_35,Runaway Bride
peds_36,Mr. Prospector
peds_37,Square Generation
peds_38,Northern Dancer
peds_39,South Ocean
peds_40,Secretariat
peds_41,Crimson Saint
peds_42,Relaunch
peds_43,Fair to All
peds_44,Majestic Prince
peds_45,Forest Princess
peds_46,Raise a Native
peds_47,Gold Digger
peds_48,Nureyev
peds_49,Pasadoble
peds_50,トライマイベスト
peds_51,Mill Princess
peds_52,Blakeney
peds_53,The Dancer
peds_54,Hail to Reason
peds_55,Cosmah
peds_56,Understanding
peds_57,Mountain Flower
peds_58,Northern Dancer
peds_59,Lady Victoria
peds_60,Le Fabuleux
peds_61,Marston's Mill
