,2023107216
peds_0,American Pharoah  (米)  2012 鹿毛  [血統][産駒]  Mr. Prospector系
peds_1,ヘヴンハズマイニッキー  2015 栗毛  [血統][産駒]  FNo.[52]
peds_2,Pioneerof the Nile  2006 黒鹿毛  [血統][産駒]
peds_3,Littleprincessemma  2006 栗毛  [血統][産駒]
peds_4,マジェスティックウォリアー  Majestic Warrior(米)  2005 鹿毛  [血統][産駒]
peds_5,Floral Park  2004 [血統][産駒]
peds_6,エンパイアメーカー  Empire Maker(米)  2000 黒鹿毛  [血統][産駒]
peds_7,Star of Goshen  1994 鹿毛  [血統][産駒]
peds_8,Yankee Gentleman  1999 鹿毛  [血統][産駒]
peds_9,Exclusive Rosette  1993 栗毛  [血統][産駒]
peds_10,A.P. Indy  1989 黒鹿毛  [血統][産駒]
peds_11,Dream Supreme  1997 黒鹿毛  [血統][産駒]
peds_12,Forest Wildcat  1991 黒鹿毛  [血統][産駒]
peds_13,Floral Beauty  2000 [血統][産駒]
peds_14,Unbridled 1987 鹿毛
peds_15,Toussaud 1989 黒鹿毛
peds_16,Lord at War 1980 栗毛
peds_17,Castle Eight 1984 鹿毛
peds_18,Storm Cat 1983 黒鹿毛
peds_19,Key Phrase 1991 栗毛
peds_20,Ecliptical 1982 栗毛
peds_21,Zetta Jet 1984 鹿毛
peds_22,Seattle Slew 1974 黒鹿毛
peds_23,Weekend Surprise 1980 鹿毛
peds_24,Seeking the Gold 1985 鹿毛
peds_25,Spinning Round 1989 鹿毛
peds_26,Storm Cat 1983 黒鹿毛
peds_27,Victoria Beauty 1972 栗毛
peds_28,Gone West 1984 鹿毛
peds_29,Chelsey Flower 1991 鹿毛
peds_30,Fappiano
peds_31,Gana Facil
peds_32,El Gran Senor
peds_33,Image of Reality
peds_34,General
peds_35,Luna de Miel
peds_36,Key to the Kingdom
peds_37,Her Native
peds_38,Storm Bird
peds_39,Terlingua
peds_40,Flying Paster
peds_41,Sown
peds_42,Exclusive Native
peds_43,Minnetonka
peds_44,Tri Jet
peds_45,Queen Zetta
peds_46,Bold Reasoning
peds_47,My Charmer
peds_48,Secretariat
peds_49,Lassie Dear
peds_50,Mr. Prospector
peds_51,Con Game
peds_52,Dixieland Band
peds_53,Take Heart
peds_54,Storm Bird
peds_55,Terlingua
peds_56,Bold Native
peds_57,Abifaith
peds_58,Mr. Prospector
peds_59,Secrettame
peds_60,His Majesty
peds_61,Chelsey Dancer
