,2023106432
peds_0,ダノンバラード  2008 黒鹿毛  [血統][産駒]  Halo系
peds_1,オーサムボス  Awesome Boss(米)  2014 鹿毛  [血統][産駒]  FNo.[9-f]
peds_2,ディープインパクト  2002 鹿毛  [血統][産駒]
peds_3,レディバラード  1997 黒鹿毛  [血統][産駒]
peds_4,Street Boss  2004 栗毛  [血統][産駒]
peds_5,Caftan  2007 鹿毛  [血統][産駒]
peds_6,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_7,ウインドインハーヘア  Wind in Her Hair(愛)  1991 鹿毛  [血統][産駒]
peds_8,Unbridled  1987 鹿毛  [血統][産駒]
peds_9,Angelic Song  1988 鹿毛  [血統][産駒]
peds_10,Street Cry  (愛)  1998 黒鹿毛  [血統][産駒]
peds_11,Blushing Ogygian  1994 栗毛  [血統][産駒]
peds_12,Awesome Again  (加)  1994 鹿毛  [血統][産駒]
peds_13,Jilbab  1999 黒鹿毛  [血統][産駒]
peds_14,Halo 1969 黒鹿毛
peds_15,Wishing Well 1975 鹿毛
peds_16,Alzao 1980 鹿毛
peds_17,Burghclere 1977 鹿毛
peds_18,Fappiano 1977 鹿毛
peds_19,Gana Facil 1981 栗毛
peds_20,Halo 1969 黒鹿毛
peds_21,Ballade 1972 黒鹿毛
peds_22,Machiavellian 1987 黒鹿毛
peds_23,Helen Street 1982 鹿毛
peds_24,オジジアン 1983 鹿毛
peds_25,Fruhlingshochzeit 1984 黒鹿毛
peds_26,Deputy Minister 1979 黒鹿毛
peds_27,Primal Force 1987 鹿毛
peds_28,A.P. Indy 1989 黒鹿毛
peds_29,Headline 1993 鹿毛
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Lyphard
peds_35,Lady Rebecca
peds_36,Busted
peds_37,Highclere
peds_38,Mr. Prospector
peds_39,Killaloe
peds_40,Le Fabuleux
peds_41,Charedi
peds_42,Hail to Reason
peds_43,Cosmah
peds_44,Herbager
peds_45,Miss Swapsco
peds_46,Mr. Prospector
peds_47,Coup de Folie
peds_48,Troy
peds_49,Waterway
peds_50,Damascus
peds_51,Gonfalon
peds_52,Blushing Groom
peds_53,Fruhlingstag
peds_54,Vice Regent
peds_55,Mint Copy
peds_56,Blushing Groom
peds_57,Prime Prospect
peds_58,Seattle Slew
peds_59,Weekend Surprise
peds_60,Machiavellian
peds_61,Priceless Fame
