,2023107529
peds_0,Maclean's Music  2008 鹿毛  [血統][産駒]  Mr. Prospector系
peds_1,Table Jumper  2013 [血統][産駒]  FNo.[11-c]
peds_2,Distorted Humor  (米)  1993 栗毛  [血統][産駒]
peds_3,Forest Music  2001 芦毛  [血統][産駒]
peds_4,Jump Start  1999 黒鹿毛  [血統][産駒]
peds_5,Great Hostess  2007 [血統][産駒]
peds_6,フォーティナイナー  Forty Niner(米)  1985 栗毛  [血統][産駒]
peds_7,Danzig's Beauty  1987 鹿毛  [血統][産駒]
peds_8,Unbridled's Song  (米)  1993 芦毛  [血統][産駒]
peds_9,Defer West  1991 黒鹿毛  [血統][産駒]
peds_10,A.P. Indy  1989 黒鹿毛  [血統][産駒]
peds_11,Steady Cat  1993 鹿毛  [血統][産駒]
peds_12,Great Notion  2000 鹿毛  [血統][産駒]
peds_13,Chilly Hostess  1982 黒鹿毛  [血統][産駒]
peds_14,Mr. Prospector 1970 鹿毛
peds_15,File 1976 栗毛
peds_16,Danzig 1977 鹿毛
peds_17,Sweetest Chant 1978 鹿毛
peds_18,Unbridled 1987 鹿毛
peds_19,Trolley Song 1983 芦毛
peds_20,Gone West 1984 鹿毛
peds_21,Defer 1983 栗毛
peds_22,Seattle Slew 1974 黒鹿毛
peds_23,Weekend Surprise 1980 鹿毛
peds_24,Storm Cat 1983 黒鹿毛
peds_25,Hopespringsforever 1984 栗毛
peds_26,Elusive Quality 1993 鹿毛
peds_27,Evening Primrose 1994 黒鹿毛
peds_28,Vice Regent 1967 栗毛
peds_29,Impressive Lady 1970 黒鹿毛
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Tom Rolfe
peds_33,Continue
peds_34,Northern Dancer
peds_35,Pas de Nom
peds_36,Mr. Leader
peds_37,Gay Sonnet
peds_38,Fappiano
peds_39,Gana Facil
peds_40,Caro
peds_41,Lucky Spell
peds_42,Mr. Prospector
peds_43,Secrettame
peds_44,Damascus
peds_45,I Pass
peds_46,Bold Reasoning
peds_47,My Charmer
peds_48,Secretariat
peds_49,Lassie Dear
peds_50,Storm Bird
peds_51,Terlingua
peds_52,Mr. Prospector
peds_53,Hopespringseternal
peds_54,Gone West
peds_55,Touch of Greatness
peds_56,Dayjur
peds_57,Water Lily
peds_58,Northern Dancer
peds_59,Victoria Regina
peds_60,Impressive
peds_61,Chilly
