,2023106147
peds_0,ゴールドドリーム  2013 鹿毛  [血統][産駒]  Halo系
peds_1,カルブンクルス  2009 青毛  [血統][産駒]  FNo.[2-d]
peds_2,ゴールドアリュール  1999 栗毛  [血統][産駒]
peds_3,モンヴェール  2003 鹿毛  [血統][産駒]
peds_4,スタチューオブリバティ  Statue of Liberty(米)  2000 黒鹿毛  [血統][産駒]
peds_5,フェアナタリー  2001 鹿毛  [血統][産駒]
peds_6,サンデーサイレンス Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_7,ニキーヤ  Nikiya(米)  1993 鹿毛  [血統][産駒]
peds_8,フレンチデピュティ  French Deputy(米)  1992 栗毛  [血統][産駒]
peds_9,スペシャルジェイド  Special Jade(米)  1993 鹿毛  [血統][産駒]
peds_10,Storm Cat  (米)  1983 黒鹿毛  [血統][産駒]
peds_11,Charming Lassie  1987 黒鹿毛  [血統][産駒]
peds_12,ダンスインザダーク  1993 鹿毛  [血統][産駒]
peds_13,フェアディール  Fair Deal(米)  1995 青毛  [血統][産駒]
peds_14,Halo 1969 黒鹿毛
peds_15,Wishing Well 1975 鹿毛
peds_16,Nureyev 1977 鹿毛
peds_17,Reluctant Guest 1986 鹿毛
peds_18,Deputy Minister 1979 黒鹿毛
peds_19,Mitterand 1981 鹿毛
peds_20,Cox's Ridge 1974 鹿毛
peds_21,Statistic 1988 鹿毛
peds_22,Storm Bird 1978 鹿毛
peds_23,Terlingua 1976 栗毛
peds_24,Seattle Slew 1974 黒鹿毛
peds_25,Lassie Dear 1974 鹿毛
peds_26,サンデーサイレンス 1986 青鹿毛
peds_27,ダンシングキイ 1983 鹿毛
peds_28,Zilzal 1986 栗毛
peds_29,ファデッタ 1990 青鹿毛
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Northern Dancer
peds_35,Special
peds_36,Hostage
peds_37,Vaguely Royal
peds_38,Vice Regent
peds_39,Mint Copy
peds_40,Hold Your Peace
peds_41,Laredo Lass
peds_42,Best Turn
peds_43,Our Martha
peds_44,Mr. Prospector
peds_45,Number
peds_46,Northern Dancer
peds_47,South Ocean
peds_48,Secretariat
peds_49,Crimson Saint
peds_50,Bold Reasoning
peds_51,My Charmer
peds_52,Buckpasser
peds_53,Gay Missile
peds_54,Halo
peds_55,Wishing Well
peds_56,Nijinsky
peds_57,Key Partner
peds_58,Nureyev
peds_59,French Charmer
peds_60,Fappiano
peds_61,Glorious Natalie
