,2023106871
peds_0,キズナ  2010 青鹿毛  [血統][産駒]  Halo系
peds_1,イリデッサ  Iridessa(愛)  2016 鹿毛  [血統][産駒]  FNo.[4-i]
peds_2,ディープインパクト  2002 鹿毛  [血統][産駒]
peds_3,キャットクイル  Catequil(加)  1990 鹿毛  [血統][産駒]
peds_4,Ruler of The World  (愛)  2010 栗毛  [血統][産駒]
peds_5,Senta's Dream  2004 鹿毛  [血統][産駒]
peds_6,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_7,ウインドインハーヘア  Wind in Her Hair(愛)  1991 鹿毛  [血統][産駒]
peds_8,Storm Cat  (米)  1983 黒鹿毛  [血統][産駒]
peds_9,Pacific Princess  1973 鹿毛  [血統][産駒]
peds_10,Galileo  (愛)  1998 鹿毛  [血統][産駒]
peds_11,Love Me True  1998 栗毛  [血統][産駒]
peds_12,デインヒル  Danehill(米)  1986 鹿毛  [血統][産駒]
peds_13,Starine  1997 芦毛  [血統][産駒]
peds_14,Halo 1969 黒鹿毛
peds_15,Wishing Well 1975 鹿毛
peds_16,Alzao 1980 鹿毛
peds_17,Burghclere 1977 鹿毛
peds_18,Storm Bird 1978 鹿毛
peds_19,Terlingua 1976 栗毛
peds_20,Damascus 1964 鹿毛
peds_21,Fiji 1960 栗毛
peds_22,Sadler's Wells 1981 鹿毛
peds_23,Urban Sea 1989 栗毛
peds_24,Kingmambo 1990 鹿毛
peds_25,Lassie's Lady 1981 鹿毛
peds_26,Danzig 1977 鹿毛
peds_27,Razyana 1981 鹿毛
peds_28,Mendocino 1989 黒鹿毛
peds_29,Grisonnante 1988 芦毛
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Lyphard
peds_35,Lady Rebecca
peds_36,Busted
peds_37,Highclere
peds_38,Northern Dancer
peds_39,South Ocean
peds_40,Secretariat
peds_41,Crimson Saint
peds_42,Sword Dancer
peds_43,Kerala
peds_44,Acropolis
peds_45,Rififi
peds_46,Northern Dancer
peds_47,Fairy Bridge
peds_48,Miswaki
peds_49,Allegretta
peds_50,Mr. Prospector
peds_51,Miesque
peds_52,Alydar
peds_53,Lassie Dear
peds_54,Northern Dancer
peds_55,Pas de Nom
peds_56,His Majesty
peds_57,Spring Adieu
peds_58,Theatrical
peds_59,Brorita
peds_60,Kaldoun
peds_61,Lady Cherie
