,2023106648
peds_0,マジェスティックウォリアー  Majestic Warrior(米)  2005 鹿毛  [血統][産駒]  Seattle Slew系
peds_1,プレシャスベガ  2011 黒鹿毛  [血統][産駒]  FNo.[9-f]
peds_2,A.P. Indy  1989 黒鹿毛  [血統][産駒]
peds_3,Dream Supreme  1997 黒鹿毛  [血統][産駒]
peds_4,キングカメハメハ  2001 鹿毛  [血統][産駒]
peds_5,スターアルファ  1992 黒鹿毛  [血統][産駒]
peds_6,Seattle Slew  1974 黒鹿毛  [血統][産駒]
peds_7,Weekend Surprise  1980 鹿毛  [血統][産駒]
peds_8,Seeking the Gold  1985 鹿毛  [血統][産駒]
peds_9,Spinning Round  1989 鹿毛  [血統][産駒]
peds_10,Kingmambo  (米)  1990 鹿毛  [血統][産駒]
peds_11,マンファス  Manfath(愛)  1991 黒鹿毛  [血統][産駒]
peds_12,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_13,アンティックヴァリュー  Antique Value(米)  1979 鹿毛  [血統][産駒]
peds_14,Bold Reasoning 1968 黒鹿毛
peds_15,My Charmer 1969 鹿毛
peds_16,Secretariat 1970 栗毛
peds_17,Lassie Dear 1974 鹿毛
peds_18,Mr. Prospector 1970 鹿毛
peds_19,Con Game 1974 黒鹿毛
peds_20,Dixieland Band 1980 鹿毛
peds_21,Take Heart 1983 鹿毛
peds_22,Mr. Prospector 1970 鹿毛
peds_23,Miesque 1984 鹿毛
peds_24,ラストタイクーン 1983 黒鹿毛
peds_25,Pilot Bird 1983 鹿毛
peds_26,Halo 1969 黒鹿毛
peds_27,Wishing Well 1975 鹿毛
peds_28,Northern Dancer 1961 鹿毛
peds_29,Moonscape 1967 鹿毛
peds_30,Boldnesian
peds_31,Reason to Earn
peds_32,Poker
peds_33,Fair Charmer
peds_34,Bold Ruler
peds_35,Somethingroyal
peds_36,Buckpasser
peds_37,Gay Missile
peds_38,Raise a Native
peds_39,Gold Digger
peds_40,Buckpasser
peds_41,Broadway
peds_42,Northern Dancer
peds_43,Mississippi Mud
peds_44,Secretariat
peds_45,Deck Stewardess
peds_46,Raise a Native
peds_47,Gold Digger
peds_48,Nureyev
peds_49,Pasadoble
peds_50,トライマイベスト
peds_51,Mill Princess
peds_52,Blakeney
peds_53,The Dancer
peds_54,Hail to Reason
peds_55,Cosmah
peds_56,Understanding
peds_57,Mountain Flower
peds_58,Nearctic
peds_59,Natalma
peds_60,Tom Fool
peds_61,Brazen
