,2023102073
peds_0,オルフェーヴル  2008 栗毛  [血統][産駒]  Halo系
peds_1,ピエールドリュヌ  2011 黒鹿毛  [血統][産駒]  FNo.[12]
peds_2,ステイゴールド  1994 黒鹿毛  [血統][産駒]
peds_3,オリエンタルアート  1997 栗毛  [血統][産駒]
peds_4,キングカメハメハ  2001 鹿毛  [血統][産駒]
peds_5,ムーンザドリーム  2002 黒鹿毛  [血統][産駒]
peds_6,サンデーサイレンス Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_7,ゴールデンサッシュ  1988 栗毛  [血統][産駒]
peds_8,メジロマックイーン  1987 芦毛  [血統][産駒]
peds_9,エレクトロアート  1986 栗毛  [血統][産駒]
peds_10,Kingmambo  (米)  1990 鹿毛  [血統][産駒]
peds_11,マンファス  Manfath(愛)  1991 黒鹿毛  [血統][産駒]
peds_12,ダンスインザダーク  1993 鹿毛  [血統][産駒]
peds_13,ミヨシチェリー  1989 芦毛  [血統][産駒]
peds_14,Halo 1969 黒鹿毛
peds_15,Wishing Well 1975 鹿毛
peds_16,ディクタス 1967 栗毛
peds_17,ダイナサッシュ 1979 鹿毛
peds_18,メジロティターン 1978 芦毛
peds_19,メジロオーロラ 1978 栗毛
peds_20,ノーザンテースト 1971 栗毛
peds_21,グランマスティーヴンス 1977 栗毛
peds_22,Mr. Prospector 1970 鹿毛
peds_23,Miesque 1984 鹿毛
peds_24,ラストタイクーン 1983 黒鹿毛
peds_25,Pilot Bird 1983 鹿毛
peds_26,サンデーサイレンス 1986 青鹿毛
peds_27,ダンシングキイ 1983 鹿毛
peds_28,メンデス 1981 芦毛
peds_29,ミズノコマチ 1971 鹿毛
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Sanctus
peds_35,Doronic
peds_36,ノーザンテースト
peds_37,ロイヤルサッシュ
peds_38,メジロアサマ
peds_39,シエリル
peds_40,リマンド
peds_41,メジロアイリス
peds_42,Northern Dancer
peds_43,Lady Victoria
peds_44,Lt. Stevens
peds_45,Dhow
peds_46,Raise a Native
peds_47,Gold Digger
peds_48,Nureyev
peds_49,Pasadoble
peds_50,トライマイベスト
peds_51,Mill Princess
peds_52,Blakeney
peds_53,The Dancer
peds_54,Halo
peds_55,Wishing Well
peds_56,Nijinsky
peds_57,Key Partner
peds_58,ベリファ
peds_59,Miss Carina
peds_60,フィダルゴ
peds_61,ラインランド
