,2023101589
peds_0,ダイワメジャー  2001 栗毛  [血統][産駒]  Halo系
peds_1,ボーントゥービーオネスト  Born To Be Honest(愛)  2014 栗毛  [血統][産駒]  FNo.[16-c]
peds_2,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_3,スカーレットブーケ  1988 栗毛  [血統][産駒]
peds_4,Born To Sea  2009 鹿毛  [血統][産駒]
peds_5,Sweet Tern  1994 黒鹿毛  [血統][産駒]
peds_6,Halo  1969 黒鹿毛  [血統][産駒]
peds_7,Wishing Well  1975 鹿毛  [血統][産駒]
peds_8,ノーザンテースト  Northern Taste(加)  1971 栗毛  [血統][産駒]
peds_9,スカーレットインク  Scarlet Ink(米)  1971 栗毛  [血統][産駒]
peds_10,Invincible Spirit  (愛)  1997 鹿毛  [血統][産駒]
peds_11,Urban Sea  (米)  1989 栗毛  [血統][産駒]
peds_12,Arctic Tern  1973 栗毛  [血統][産駒]
peds_13,Saite  1978 鹿毛  [血統][産駒]
peds_14,Hail to Reason 1958 黒鹿毛
peds_15,Cosmah 1953 鹿毛
peds_16,Understanding 1963 栗毛
peds_17,Mountain Flower 1964 鹿毛
peds_18,Northern Dancer 1961 鹿毛
peds_19,Lady Victoria 1962 黒鹿毛
peds_20,Crimson Satan 1959 栗毛
peds_21,Consentida 1962 鹿毛
peds_22,Green Desert 1983 鹿毛
peds_23,Rafha 1987 鹿毛
peds_24,Miswaki 1978 栗毛
peds_25,Allegretta 1978 栗毛
peds_26,Sea-Bird 1962 栗毛
peds_27,Bubbling Beauty 1961 栗毛
peds_28,Marduk 1971 鹿毛
peds_29,Salesiana 1973 鹿毛
peds_30,Turn-to
peds_31,Nothirdchance
peds_32,Cosmic Bomb
peds_33,Almahmoud
peds_34,Promised Land
peds_35,Pretty Ways
peds_36,Montparnasse
peds_37,Edelweiss
peds_38,Nearctic
peds_39,Natalma
peds_40,Victoria Park
peds_41,Lady Angela
peds_42,Spy Song
peds_43,Papila
peds_44,Beau Max
peds_45,La Menina
peds_46,Danzig
peds_47,Foreign Courier
peds_48,Kris
peds_49,Eljazzi
peds_50,Mr. Prospector
peds_51,Hopespringseternal
peds_52,Lombard
peds_53,Anatevka
peds_54,Dan Cupid
peds_55,Sicalade
peds_56,Hasty Road
peds_57,Almahmoud
peds_58,Orsini
peds_59,Marlia
peds_60,Alpenkonig
peds_61,Senitza
