,2023105848
peds_0,ウインブライト  2014 芦毛  [血統][産駒]  Halo系
peds_1,アイルキャッチユー  2014 鹿毛  [血統][産駒]  FNo.[16-h]
peds_2,ステイゴールド  1994 黒鹿毛  [血統][産駒]
peds_3,サマーエタニティ  2005 芦毛  [血統][産駒]
peds_4,アイルハヴアナザー  I'll Have Another(米)  2009 栗毛  [血統][産駒]
peds_5,グラニースミス  2008 鹿毛  [血統][産駒]
peds_6,サンデーサイレンス Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_7,ゴールデンサッシュ  1988 栗毛  [血統][産駒]
peds_8,アドマイヤコジーン  1996 芦毛  [血統][産駒]
peds_9,オールフォーゲラン  1993 黒鹿毛  [血統][産駒]
peds_10,Flower Alley  2002 栗毛  [血統][産駒]
peds_11,Arch's Gal Edith  2002 黒鹿毛  [血統][産駒]
peds_12,ディープインパクト  2002 鹿毛  [血統][産駒]
peds_13,アップルマティーニ  2001 鹿毛  [血統][産駒]
peds_14,Halo 1969 黒鹿毛
peds_15,Wishing Well 1975 鹿毛
peds_16,ディクタス 1967 栗毛
peds_17,ダイナサッシュ 1979 鹿毛
peds_18,Cozzene 1980 芦毛
peds_19,アドマイヤマカディ 1991 栗毛
peds_20,ジェイドロバリー 1987 黒鹿毛
peds_21,ミスゲラン 1981 鹿毛
peds_22,Distorted Humor 1993 栗毛
peds_23,プリンセスオリビア 1995 栗毛
peds_24,Arch 1995 黒鹿毛
peds_25,Force Five Gal 1994 鹿毛
peds_26,サンデーサイレンス 1986 青鹿毛
peds_27,ウインドインハーヘア 1991 鹿毛
peds_28,Rahy 1985 栗毛
peds_29,メヤディーニ 1995 鹿毛
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Sanctus
peds_35,Doronic
peds_36,ノーザンテースト
peds_37,ロイヤルサッシュ
peds_38,Caro
peds_39,Ride the Trails
peds_40,ノーザンテースト
peds_41,ミセスマカディー
peds_42,Mr. Prospector
peds_43,Number
peds_44,マルゼンスキー
peds_45,ゲラン
peds_46,フォーティナイナー
peds_47,Danzig's Beauty
peds_48,Lycius
peds_49,Dance Image
peds_50,Kris S.
peds_51,Aurora
peds_52,Pleasant Tap
peds_53,Last Cause
peds_54,Halo
peds_55,Wishing Well
peds_56,Alzao
peds_57,Burghclere
peds_58,Blushing Groom
peds_59,Glorious Song
peds_60,Mr. Prospector
peds_61,Niodini
