,2023107242
peds_0,ナダル  Nadal(米)  2017 鹿毛  [血統][産駒]  Roberto系
peds_1,マラムデール  2011 栗毛  [血統][産駒]  FNo.[20-a]
peds_2,Blame  2006 鹿毛  [血統][産駒]
peds_3,Ascending Angel  2011 栗毛  [血統][産駒]
peds_4,フレンチデピュティ  French Deputy(米)  1992 栗毛  [血統][産駒]
peds_5,フサイチエアデール  1996 黒鹿毛  [血統][産駒]
peds_6,Arch  (米)  1995 黒鹿毛  [血統][産駒]
peds_7,Liable  1995 鹿毛  [血統][産駒]
peds_8,Pulpit  1994 鹿毛  [血統][産駒]
peds_9,Solar Colony  1995 黒鹿毛  [血統][産駒]
peds_10,Deputy Minister  1979 黒鹿毛  [血統][産駒]
peds_11,Mitterand  1981 鹿毛  [血統][産駒]
peds_12,サンデーサイレンス  Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_13,ラスティックベル  Rustic Belle(米)  1990 鹿毛  [血統][産駒]
peds_14,Kris S. 1977 黒鹿毛
peds_15,Aurora 1988 鹿毛
peds_16,Seeking the Gold 1985 鹿毛
peds_17,Bound 1984 鹿毛
peds_18,A.P. Indy 1989 黒鹿毛
peds_19,Preach 1989 鹿毛
peds_20,Pleasant Colony 1978 黒鹿毛
peds_21,Meteor Stage 1982 黒鹿毛
peds_22,Vice Regent 1967 栗毛
peds_23,Mint Copy 1970 黒鹿毛
peds_24,Hold Your Peace 1969 鹿毛
peds_25,Laredo Lass 1971 黒鹿毛
peds_26,Halo 1969 黒鹿毛
peds_27,Wishing Well 1975 鹿毛
peds_28,Mr. Prospector 1970 鹿毛
peds_29,Ragtime Girl 1973 栗毛
peds_30,Roberto
peds_31,Sharp Queen
peds_32,Danzig
peds_33,Althea
peds_34,Mr. Prospector
peds_35,Con Game
peds_36,Nijinsky
peds_37,Special
peds_38,Seattle Slew
peds_39,Weekend Surprise
peds_40,Mr. Prospector
peds_41,Narrate
peds_42,His Majesty
peds_43,Sun Colony
peds_44,Stage Door Johnny
peds_45,Northern Meteor
peds_46,Northern Dancer
peds_47,Victoria Regina
peds_48,Bunty's Flight
peds_49,Shakney
peds_50,Speak John
peds_51,Blue Moon
peds_52,Bold Ruler
peds_53,Fortunate Isle
peds_54,Hail to Reason
peds_55,Cosmah
peds_56,Understanding
peds_57,Mountain Flower
peds_58,Raise a Native
peds_59,Gold Digger
peds_60,Francis S.
peds_61,Swinging Doll
