,2023104554
peds_0,バゴ  Bago(仏)  2001 黒鹿毛  [血統][産駒]  Blushing Groom系
peds_1,ブリリアントレター  2014 栗毛  [血統][産駒]  FNo.[8-g]
peds_2,Nashwan  1986 鹿毛  [血統][産駒]
peds_3,Moonlight's Box  1996 鹿毛  [血統][産駒]
peds_4,スマートファルコン  2005 栗毛  [血統][産駒]
peds_5,ブライアンズレター  1999 黒鹿毛  [血統][産駒]
peds_6,Blushing Groom  (仏)  1974 栗毛  [血統][産駒]
peds_7,Height of Fashion  1979 鹿毛  [血統][産駒]
peds_8,Nureyev 1977 鹿毛  [血統][産駒]
peds_9,Coup de Genie  1991 鹿毛  [血統][産駒]
peds_10,ゴールドアリュール  1999 栗毛  [血統][産駒]
peds_11,ケイシュウハーブ  1988 芦毛  [血統][産駒]
peds_12,ナリタブライアン  1991 黒鹿毛  [血統][産駒]
peds_13,パーソナルレター  1988 黒鹿毛  [血統][産駒]
peds_14,Red God 1954 栗毛
peds_15,Runaway Bride 1962 鹿毛
peds_16,Bustino 1971 鹿毛
peds_17,Highclere 1971 鹿毛
peds_18,Northern Dancer 1961 鹿毛
peds_19,Special 1969 鹿毛
peds_20,Mr. Prospector 1970 鹿毛
peds_21,Coup de Folie 1982 鹿毛
peds_22,サンデーサイレンス 1986 青鹿毛
peds_23,ニキーヤ 1993 鹿毛
peds_24,ミシシッピアン 1971 鹿毛
peds_25,キョウエイシラユキ 1980 芦毛
peds_26,ブライアンズタイム 1985 黒鹿毛
peds_27,パシフィカス 1981 鹿毛
peds_28,Mr. Prospector 1970 鹿毛
peds_29,Tea At Five 1975 栗毛
peds_30,Nasrullah
peds_31,Spring Run
peds_32,Wild Risk
peds_33,Aimee
peds_34,Busted
peds_35,Ship Yard
peds_36,Queen's Hussar
peds_37,Highlight
peds_38,Nearctic
peds_39,Natalma
peds_40,Forli
peds_41,Thong
peds_42,Raise a Native
peds_43,Gold Digger
peds_44,Halo
peds_45,Raise the Standard
peds_46,Halo
peds_47,Wishing Well
peds_48,Nureyev
peds_49,Reluctant Guest
peds_50,Vaguely Noble
peds_51,Gazala
peds_52,クラウンドプリンス
peds_53,アリアーン
peds_54,Roberto
peds_55,Kelley's Day
peds_56,Northern Dancer
peds_57,Pacific Princess
peds_58,Raise a Native
peds_59,Gold Digger
peds_60,Olden Times
peds_61,Lady Attica
