,2023104805
peds_0,タワーオブロンドン  2015 鹿毛  [血統][産駒]  Mr. Prospector系
peds_1,タイキエイワン  2007 黒鹿毛  [血統][産駒]  FNo.[21-a]
peds_2,Raven's Pass  2005 栗毛  [血統][産駒]
peds_3,スノーパイン  Snow Pine(英)  2010 芦毛  [血統][産駒]
peds_4,フサイチコンコルド  1993 鹿毛  [血統][産駒]
peds_5,ヤエノジョオー  1990 栗毛  [血統][産駒]
peds_6,Elusive Quality  1993 鹿毛  [血統][産駒]
peds_7,Ascutney  1994 黒鹿毛  [血統][産駒]
peds_8,Dalakhani  2000 芦毛  [血統][産駒]
peds_9,シンコウエルメス  1993 鹿毛  [血統][産駒]
peds_10,Caerleon  (米)  1980 鹿毛  [血統][産駒]
peds_11,バレークイーン  Ballet Queen(愛)  1988 鹿毛  [血統][産駒]
peds_12,Cure the Blues  1978 鹿毛  [血統][産駒]
peds_13,リンクスオブゴールド  Links of Gold(米)  1985 栗毛  [血統][産駒]
peds_14,Gone West 1984 鹿毛
peds_15,Touch of Greatness 1986 鹿毛
peds_16,Lord at War 1980 栗毛
peds_17,Right Word 1982 鹿毛
peds_18,Darshaan 1981 黒鹿毛
peds_19,Daltawa 1989 芦毛
peds_20,Sadler's Wells 1981 鹿毛
peds_21,Doff the Derby 1981 鹿毛
peds_22,Nijinsky 1967 鹿毛
peds_23,Foreseer 1969 黒鹿毛
peds_24,Sadler's Wells 1981 鹿毛
peds_25,Sun Princess 1980 鹿毛
peds_26,Stop the Music 1970 鹿毛
peds_27,Quick Cure 1971 栗毛
peds_28,Linkage 1979 鹿毛
peds_29,State Treasure 1980 栗毛
peds_30,Mr. Prospector
peds_31,Secrettame
peds_32,Hero's Honor
peds_33,Ivory Wand
peds_34,General
peds_35,Luna de Miel
peds_36,Verbatim
peds_37,Oratorio
peds_38,Shirley Heights
peds_39,Delsy
peds_40,Miswaki
peds_41,Damana
peds_42,Northern Dancer
peds_43,Fairy Bridge
peds_44,Master Derby
peds_45,Margarethen
peds_46,Northern Dancer
peds_47,Flaming Page
peds_48,Round Table
peds_49,Regal Gleam
peds_50,Northern Dancer
peds_51,Fairy Bridge
peds_52,イングリッシュプリンス
peds_53,Sunny Valley
peds_54,Hail to Reason
peds_55,Bebopper
peds_56,Dr. Fager
peds_57,Speedwell
peds_58,Hoist the Flag
peds_59,Unity Hall
peds_60,Secretariat
peds_61,Diomedia
