,2023105243
peds_0,イスラボニータ  2011 黒鹿毛  [血統][産駒]  Halo系
peds_1,ダヴォス  2016 黒鹿毛  [血統][産駒]  FNo.[4-m]
peds_2,フジキセキ  1992 青鹿毛  [血統][産駒]
peds_3,イスラコジーン  Isla Cozzene(米)  2002 鹿毛  [血統][産駒]
peds_4,シニスターミニスター  Sinister Minister(米)  2003 鹿毛  [血統][産駒]
peds_5,イオス  2007 鹿毛  [血統][産駒]
peds_6,サンデーサイレンス Sunday Silence(米)  1986 青鹿毛  [血統][産駒]
peds_7,ミルレーサー  Millracer(米)  1983 鹿毛  [血統][産駒]
peds_8,Cozzene  1980 芦毛  [血統][産駒]
peds_9,Isla Mujeres  1995 鹿毛  [血統][産駒]
peds_10,Old Trieste  1995 栗毛  [血統][産駒]
peds_11,Sweet Minister  1997 鹿毛  [血統][産駒]
peds_12,バゴ  Bago(仏)  2001 黒鹿毛  [血統][産駒]
peds_13,チューニー  2000 鹿毛  [血統][産駒]
peds_14,Halo 1969 黒鹿毛
peds_15,Wishing Well 1975 鹿毛
peds_16,Le Fabuleux 1961 鹿毛
peds_17,Marston's Mill 1975 黒鹿毛
peds_18,Caro 1967 芦毛
peds_19,Ride the Trails 1971 鹿毛
peds_20,Crafty Prospector 1979 栗毛
peds_21,Lido Isle 1980 黒鹿毛
peds_22,A.P. Indy 1989 黒鹿毛
peds_23,Lovlier Linda 1980 栗毛
peds_24,The Prime Minister 1987 鹿毛
peds_25,Sweet Blue 1985 黒鹿毛
peds_26,Nashwan 1986 鹿毛
peds_27,Moonlight's Box 1996 鹿毛
peds_28,サンデーサイレンス 1986 青鹿毛
peds_29,フロムビヨンド 1991 栗毛
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Wild Risk
peds_35,Anguar
peds_36,In Reality
peds_37,Millicent
peds_38,フォルティノ
peds_39,Chambord
peds_40,Prince John
peds_41,Wildwook
peds_42,Mr. Prospector
peds_43,Real Crafty Lady
peds_44,Far North
peds_45,She Is Gorgeous
peds_46,Seattle Slew
peds_47,Weekend Surprise
peds_48,Vigors
peds_49,Linda Summers
peds_50,Deputy Minister
peds_51,Stick to Beauty
peds_52,Hurry Up Blue
peds_53,Sugar Gold
peds_54,Blushing Groom
peds_55,Height of Fashion
peds_56,Nureyev
peds_57,Coup de Genie
peds_58,Halo
peds_59,Wishing Well
peds_60,Kris
peds_61,Magic of Life
